----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
21-03 14:05:53| 99   1   1   0   0|2579M  122M 1356k 5101M|  37M 8196B
21-03 14:05:54| 98   1   0   1   0|2579M  136M 1356k 5088M|  37M   20k
21-03 14:05:55| 97   1   0   0   0|2577M  136M 1356k 5090M|  36M   40k
21-03 14:05:56| 97   1   1   2   0|2577M  127M 1356k 5098M|  36M 1024B
21-03 14:05:57| 96   1   1   2   0|2576M  127M 1356k 5100M|  37M   72k
21-03 14:05:58| 98   1   0   0   0|2574M  127M 1356k 5101M|  36M   20k
21-03 14:05:59| 98   1   0   0   0|2572M  131M 1356k 5099M|  37M   12k
21-03 14:06:00| 98   2   1   0   0|2570M  129M 1356k 5104M|  37M   32k
21-03 14:06:01| 99   1   1   1   0|2569M  129M 1356k 5105M|  37M   20k
21-03 14:06:02| 98   1   0   0   0|2568M  125M 1356k 5110M|  37M 4096B
21-03 14:06:03| 98   2   0   0   0|2571M  121M 1356k 5110M|  37M   20k
21-03 14:06:04| 94   1   1   3   0|2571M  127M 1356k 5104M|  35M   18k
21-03 14:06:05| 98   1   1   0   0|2572M  126M 1356k 5105M|  35M    0 
21-03 14:06:06| 97   1   0   0   0|2571M  122M 1356k 5109M|  36M   20k
21-03 14:06:07| 97   2   1   0   0|2570M  126M 1356k 5106M|  37M   12k
21-03 14:06:08| 98   1   0   1   0|2570M  126M 1356k 5106M|  36M   20k
21-03 14:06:09| 97   2   1   0   0|2572M  125M 1356k 5106M|  37M   36k
21-03 14:06:10| 98   1   0   0   0|2572M  126M 1356k 5105M|  37M   16k
21-03 14:06:11| 97   1   1   1   0|2574M  122M 1356k 5106M|  36M   24k
21-03 14:06:12| 98   1   0   0   0|2573M  124M 1356k 5106M|  37M   16k
21-03 14:06:13| 97   1   0   1   0|2576M  122M 1356k 5105M|  37M   24k
21-03 14:06:14| 98   2   1   1   0|2572M  123M 1356k 5107M|  37M    0 
21-03 14:06:15| 99   1   1   0   0|2573M  125M 1356k 5105M|  37M   40k
21-03 14:06:16| 98   2   0   0   0|2572M  123M 1356k 5108M|  36M   20k
21-03 14:06:17| 97   1   1   1   0|2571M  121M 1356k 5110M|  37M    0 
21-03 14:06:18| 97   2   0   0   0|2567M  123M 1356k 5113M|  37M   28k
21-03 14:06:19| 97   1   0   2   0|2565M  122M 1356k 5116M|  37M   36k
21-03 14:06:20| 98   1   0   0   0|2563M  127M 1356k 5112M|  37M 1024B
21-03 14:06:21| 98   2   1   0   0|2561M  127M 1356k 5115M|  36M 8196B
21-03 14:06:22| 98   1   1   1   0|2560M  122M 1356k 5120M|  37M   84k
21-03 14:06:23| 96   1   1   1   0|2560M  125M 1356k 5118M|  36M   24k
21-03 14:06:24| 97   1   0   1   0|2560M  126M 1356k 5117M|  36M   56k
21-03 14:06:25| 99   1   0   0   0|2556M  127M 1356k 5120M|  37M   96k
21-03 14:06:26| 97   1   1   1   0|2553M  127M 1356k 5123M|  37M   49k
21-03 14:06:27| 98   2   1   1   0|2554M  124M 1356k 5124M|  37M   64k
21-03 14:06:28| 95   2   0   1   0|2604M  125M 1356k 5072M|  36M  140k
21-03 14:06:29| 98   1   0   1   0|2603M  122M 1356k 5078M|  37M   44k
21-03 14:06:30| 98   2   0   0   0|2604M  125M 1356k 5073M|  37M  108k
21-03 14:06:31| 98   2   1   0   0|2604M  128M 1356k 5070M|  37M   24k
21-03 14:06:32| 97   1   0   1   0|2604M  125M 1356k 5073M|  36M   44k
21-03 14:06:33| 98   1   1   2   0|2601M  123M 1356k 5078M|  37M   52k
21-03 14:06:34| 97   1   0   0   0|2602M  127M 1356k 5073M|  37M   44k
21-03 14:06:35| 92   2   1   5   0|2600M  126M 1356k 5076M|  33M   69k
21-03 14:06:36| 89   2   1   8   0|2599M  125M 1356k 5078M|  34M   64k
21-03 14:06:37| 55   1   6  38   0|2598M  125M 1356k 5079M|  25M   32k
21-03 14:06:38| 93   1   2   3   0|2596M  125M 1356k 5081M|  36M   84k
21-03 14:06:39| 98   1   0   0   0|2596M  126M 1356k 5080M|  37M   48k
21-03 14:06:40| 97   1   1   1   0|2596M  124M 1356k 5083M|  37M   28k
21-03 14:06:41| 97   1   1   1   0|2593M  127M 1356k 5082M|  37M  120k
21-03 14:06:42| 97   2   0   0   0|2591M  121M 1356k 5090M|  37M   60k
21-03 14:06:43| 97   1   0   1   0|2592M  127M 1356k 5083M|  37M   64k
21-03 14:06:44| 97   1   1   1   0|2589M  126M 1356k 5087M|  37M   64k
21-03 14:06:45| 98   1   0   1   0|2590M  125M 1356k 5087M|  37M   64k
21-03 14:06:46| 97   2   1   1   0|2592M  122M 1356k 5088M|  37M   40k
21-03 14:06:47| 98   1   0   1   0|2590M  125M 1352k 5087M|  37M  100k
21-03 14:06:48| 97   1   0   1   0|2590M  123M 1352k 5089M|  37M   28k
21-03 14:06:49| 97   2   1   0   0|2590M  153M 1344k 5059M|  37M   96k
21-03 14:06:50| 98   2   0   0   0|2589M  135M 1344k 5077M|  37M   32k
21-03 14:06:51| 94   1   1   4   0|2588M  133M 1344k 5081M|  36M   56k
21-03 14:06:52| 97   1   1   0   0|2591M  129M 1344k 5082M|  36M   61k
21-03 14:06:53| 97   1   1   1   0|2591M  124M 1344k 5086M|  36M   72k
21-03 14:06:54| 97   2   0   1   0|2621M  134M 1340k 5046M|  37M  188k
21-03 14:06:55| 97   2   1   1   0|2621M  133M 1340k 5047M|  36M   40k
21-03 14:06:56| 96   1   1   1   0|2621M  131M 1340k 5048M|  36M   68k
21-03 14:06:57| 97   2   0   0   0|2622M  130M 1340k 5049M|  37M   97k
21-03 14:06:58| 98   1   1   1   0|2621M  129M 1340k 5051M|  37M   52k
21-03 14:06:59| 98   2   1   1   0|2622M  127M 1340k 5052M|  37M   68k
21-03 14:07:00| 97   2   0   1   0|2622M  123M 1336k 5056M|  37M   68k
21-03 14:07:01| 97   1   1   0   0|2621M  122M 1336k 5058M|  37M   68k
21-03 14:07:02| 97   2   1   1   0|2620M  133M 1336k 5047M|  37M   88k
21-03 14:07:03| 98   2   0   0   0|2621M  135M 1336k 5046M|  37M   40k
21-03 14:07:04| 97   2   1   1   0|2620M  131M 1336k 5050M|  37M   88k
21-03 14:07:05| 89   1   0   9   0|2620M  132M 1336k 5048M|  30M   78k
21-03 14:07:06| 96   2   1   0   0|2623M  126M 1336k 5052M|  36M   28k
21-03 14:07:07| 96   1   1   3   0|2624M  136M 1336k 5040M|  37M   64k
21-03 14:07:08| 98   1   0   0   0|2624M  135M 1336k 5042M|  37M  128k
21-03 14:07:09| 98   1   0   1   0|2622M  132M 1336k 5047M|  37M   56k
21-03 14:07:10| 96   1   0   2   0|2622M  127M 1336k 5052M|  37M   56k
21-03 14:07:11| 98   2   0   1   0|2621M  123M 1336k 5057M|  37M   60k
21-03 14:07:12| 98   1   0   0   0|2620M  134M 1336k 5046M|  37M   20k
21-03 14:07:13| 97   2   1   1   0|2620M  133M 1336k 5047M|  37M  108k
21-03 14:07:14| 98   1   1   0   0|2620M  131M 1336k 5049M|  37M 4096B
21-03 14:07:15| 97   1   0   1   0|2620M  126M 1336k 5054M|  37M   88k
21-03 14:07:16| 98   1   0   0   0|2619M  122M 1336k 5059M|  37M   28k
21-03 14:07:17| 98   1   1   1   0|2618M  135M 1336k 5048M|  37M   44k
21-03 14:07:18| 98   2   0   0   0|2617M  131M 1336k 5052M|  37M   44k
21-03 14:07:19| 93   1   2   4   0|2617M  130M 1336k 5053M|  35M   72k
21-03 14:07:20| 95   1   1   3   0|2618M  126M 1336k 5057M|  37M   84k
21-03 14:07:21| 97   2   0   1   0|2617M  123M 1336k 5061M|  36M   32k
21-03 14:07:22| 97   1   1   1   0|2617M  135M 1336k 5049M|  37M  112k
21-03 14:07:23| 97   2   1   1   0|2615M  134M 1336k 5051M|  37M   37k
21-03 14:07:24| 97   1   0   0   0|2612M  133M 1336k 5055M|  37M  124k
21-03 14:07:25| 96   1   1   1   0|2611M  132M 1336k 5057M|  37M   56k
21-03 14:07:26| 97   1   1   1   0|2608M  134M 1336k 5058M|  37M   92k
21-03 14:07:27| 97   2   0   1   0|2606M  134M 1336k 5060M|  37M 5120B
21-03 14:07:28| 99   1   0   0   0|2605M  134M 1336k 5062M|  37M   72k
21-03 14:07:29| 96   0   1   1   0|2602M  132M 1336k 5066M|  37M  120k
21-03 14:07:30| 98   2   0   0   0|2600M  135M 1336k 5065M|  37M   76k
21-03 14:07:31| 97   1   0   1   0|2599M  132M 1336k 5069M|  37M 4095B
21-03 14:07:32| 97   1   0   1   0|2599M  134M 1336k 5067M|  37M  136k
21-03 14:07:33| 96   2   1   2   0|2596M  135M 1336k 5068M|  36M   64k
21-03 14:07:34| 95   2   0   3   0|2596M  135M 1336k 5069M|  36M   52k
21-03 14:07:35| 91   1   2   7   0|2594M  121M 1336k 5084M|  31M   79k
21-03 14:07:36| 84   2   4   9   0|2594M  135M 1336k 5070M|  33M   20k
21-03 14:07:37| 40   0  22  37   0|2592M  129M 1336k 5078M|  23M   56k
21-03 14:07:38| 39   1  13  47   0|2591M  124M 1336k 5085M|  23M   32k
21-03 14:07:39| 35   0  19  45   0|2589M  135M 1336k 5076M|  23M 8188B
21-03 14:07:40| 45   1  13  41   0|2587M  129M 1336k 5084M|  25M   80k
21-03 14:07:41| 42   1  16  40   0|2586M  135M 1336k 5078M|  26M   56k
21-03 14:07:42| 39   1  10  51   0|2586M  129M 1336k 5085M|  23M 4097B
21-03 14:07:43| 33   1  17  50   0|2583M  125M 1336k 5090M|  22M   60k
21-03 14:07:44| 88   1   3   7   0|2582M  126M 1336k 5092M|  35M   60k
21-03 14:07:45| 98   1   1   0   0|2581M  122M 1336k 5096M|  37M   64k
21-03 14:07:46| 98   1   1   0   0|2578M  124M 1336k 5097M|  37M  100k
21-03 14:07:47| 98   1   0   0   0|2577M  124M 1336k 5098M|  37M   20k
21-03 14:07:48| 98   2   0   0   0|2575M  124M 1336k 5099M|  36M  116k
21-03 14:07:49| 98   1   1   1   0|2574M  124M 1336k 5101M|  37M   32k
21-03 14:07:50| 97   1   0   1   0|2574M  122M 1336k 5103M|  35M   60k
21-03 14:07:51| 97   1   1   1   0|2574M  134M 1336k 5091M|  36M   60k
21-03 14:07:52| 96   2   0   1   0|2575M  133M 1336k 5092M|  37M  112k
21-03 14:07:53| 98   2   1   1   0|2575M  131M 1336k 5092M|  37M   72k
21-03 14:07:54| 87   2   3   8   0|2577M  127M 1336k 5094M|  34M   36k
21-03 14:07:55| 98   1   0   0   0|2577M  127M 1336k 5095M|  37M   56k
21-03 14:07:56| 96   1   1   1   0|2576M  130M 1336k 5092M|  36M   73k
21-03 14:07:57| 98   1   1   0   0|2575M  127M 1336k 5096M|  37M   33k
21-03 14:07:58| 98   2   0   0   0|2575M  123M 1336k 5101M|  37M  112k
21-03 14:07:59| 98   1   0   0   0|2570M  123M 1336k 5106M|  37M    0 
21-03 14:08:00| 97   2   1   1   0|2568M  136M 1336k 5094M|  36M  144k
21-03 14:08:01| 98   1   0   0   0|2567M  136M 1336k 5094M|  37M   80k
21-03 14:08:02| 97   2   0   0   0|2567M  136M 1336k 5096M|  37M   20k
21-03 14:08:03| 98   1   1   1   0|2567M  134M 1336k 5097M|  37M  112k
21-03 14:08:04| 81   1   2  16   0|2567M  135M 1336k 5096M|  32M   12k
21-03 14:08:05| 39   1   5  53   0|2564M  134M 1336k 5100M|  20M   60k
21-03 14:08:06| 70   1  10  20   0|2564M  122M 1336k 5113M|  29M   72k
21-03 14:08:07| 37   1  18  44   0|2564M  130M 1336k 5104M|  24M   44k
21-03 14:08:08| 38   1  13  47   0|2563M  125M 1336k 5111M|  22M    0 
21-03 14:08:09| 36   1  20  43   0|2562M  125M 1336k 5111M|  24M   68k
21-03 14:08:10| 31   1  19  49   0|2560M  121M 1336k 5117M|  21M 4098B
21-03 14:08:11| 35   1  18  47   0|2559M  125M 1336k 5114M|  20M   64k
21-03 14:08:12| 96   1   1   2   0|2556M  126M 1336k 5117M|  37M   36k
21-03 14:08:13| 97   1   0   2   0|2554M  125M 1336k 5119M|  36M   32k
21-03 14:08:14| 97   2   0   0   0|2551M  124M 1336k 5122M|  37M  108k
21-03 14:08:15| 98   2   1   1   0|2551M  126M 1336k 5121M|  37M   64k
21-03 14:08:16| 97   1   0   0   0|2549M  121M 1336k 5127M|  37M   48k
21-03 14:08:17| 98   1   0   0   0|2549M  126M 1336k 5123M|  37M  124k
21-03 14:08:18| 96   1   1   1   0|2546M  122M 1336k 5129M|  37M    0 
21-03 14:08:19| 98   2   0   0   0|2546M  126M 1336k 5125M|  37M  100k
21-03 14:08:20| 64   1  12  23   0|2544M  125M 1336k 5128M|  29M   12k
21-03 14:08:21| 62   2   7  31   0|2544M  127M 1336k 5126M|  28M    0 
21-03 14:08:22| 39   1  25  34   0|2543M  128M 1336k 5126M|  22M   56k
21-03 14:08:23| 31   1  22  46   0|2543M  122M 1336k 5132M|  22M  160k
21-03 14:08:24| 40   1  14  45   0|2543M  123M 1336k 5131M|  23M    0 
21-03 14:08:25| 45   1  17  37   0|2542M  128M 1336k 5127M|  27M   48k
21-03 14:08:26| 96   2   1   1   0|2536M  125M 1336k 5136M|  43M   65k
21-03 14:08:27| 97   2   1   0   0|2534M  124M 1336k 5139M|  37M   94k
21-03 14:08:28| 99   1   1   0   0|2531M  121M 1336k 5144M|  37M   56k
21-03 14:08:29| 97   1   0   1   0|2529M  125M 1336k 5143M|  37M   68k
21-03 14:08:30| 97   1   1   1   0|2529M  127M 1336k 5141M|  37M  100k
21-03 14:08:31| 98   1   0   0   0|2529M  122M 1336k 5146M|  37M   56k
21-03 14:08:32| 98   2   0   1   0|2530M  123M 1336k 5145M|  38M   80k
21-03 14:08:33| 97   2   1   1   0|2530M  123M 1336k 5144M|  37M   32k
21-03 14:08:34| 98   1   0   0   0|2530M  125M 1336k 5143M|  37M  108k
21-03 14:08:35| 96   2   0   1   0|2531M  127M 1336k 5140M|  36M   34k
21-03 14:08:36| 64   2   1  34   0|2529M  126M 1336k 5142M|  20M  111k
21-03 14:08:37| 96   2   1   1   0|2531M  127M 1336k 5139M|  35M   40k
21-03 14:08:38| 96   1   1   1   0|2533M  121M 1336k 5143M|  35M   56k
21-03 14:08:39| 98   1   1   0   0|2533M  124M 1336k 5139M|  37M   60k
21-03 14:08:40| 96   2   0   2   0|2539M  123M 1336k 5135M|  37M   92k
21-03 14:08:41| 95   2   0   2   0|2566M  123M 1336k 5107M|  37M  120k
21-03 14:08:42| 97   1   0   0   0|2565M  126M 1336k 5105M|  37M   96k
21-03 14:08:43| 98   2   1   0   0|2566M  126M 1336k 5105M|  37M   68k
21-03 14:08:44| 74   2   6  18   0|2583M  124M 1336k 5089M|  31M   24k
21-03 14:08:45| 42   0   8  49   0|2582M  124M 1336k 5089M|  23M  112k
21-03 14:08:46| 42   1   9  49   0|2582M  125M 1336k 5089M|  23M   44k
21-03 14:08:47| 41   1  19  39   0|2583M  123M 1336k 5090M|  24M   52k
21-03 14:08:48| 34   1  16  48   0|2583M  122M 1336k 5091M|  23M   72k
21-03 14:08:49| 37   1   5  57   0|2582M  120M 1336k 5093M|  25M 4098B
21-03 14:08:50| 40   1   8  51   0|2582M  126M 1336k 5088M|  24M   68k
21-03 14:08:51| 92   1   3   4   0|2581M  125M 1336k 5089M|  36M   84k
21-03 14:08:52| 62   1  12  24   0|2583M  124M 1336k 5088M|  28M   12k
21-03 14:08:53| 84   2   5   9   0|2583M  122M 1336k 5090M|  33M   84k
21-03 14:08:54| 94   2   2   4   0|2583M  124M 1336k 5088M|  36M  104k
21-03 14:08:55| 97   2   1   1   0|2583M  123M 1336k 5088M|  37M   60k
21-03 14:08:56| 96   1   1   2   0|2583M  121M 1336k 5091M|  36M   60k
21-03 14:08:57| 97   1   1   0   0|2583M  123M 1336k 5089M|  37M  125k
21-03 14:08:58| 97   2   0   1   0|2583M  126M 1336k 5086M|  36M  100k
21-03 14:08:59| 97   2   0   1   0|2581M  124M 1336k 5090M|  37M   29k
21-03 14:09:00| 98   2   1   0   0|2580M  141M 1332k 5074M|  37M  120k
21-03 14:09:01| 96   1   0   1   0|2575M  125M 1332k 5095M|  36M   28k
21-03 14:09:02| 97   2   1   2   0|2575M  124M 1332k 5095M|  37M   60k
21-03 14:09:03| 96   2   0   1   0|2572M  129M 1332k 5094M|  37M   84k
21-03 14:09:04| 97   1   0   0   0|2572M  125M 1332k 5098M|  37M   52k
21-03 14:09:05| 98   2   1   1   0|2569M  123M 1332k 5102M|  37M   52k
21-03 14:09:06| 88   1   1   9   0|2568M  126M 1332k 5100M|  30M   72k
21-03 14:09:07| 66   1   3  30   0|2570M  134M 1332k 5090M|  30M   56k
21-03 14:09:08| 97   1   0   1   0|2567M  133M 1332k 5094M|  37M   52k
21-03 14:09:09| 94   2   1   4   0|2568M  133M 1332k 5094M|  35M    0 
21-03 14:09:10| 98   1   0   1   0|2564M  136M 1332k 5095M|  37M   88k
21-03 14:09:11| 97   2   0   0   0|2563M  135M 1332k 5095M|  36M 8192B
21-03 14:09:12| 66   1   5  29   0|2564M  123M 1332k 5108M|  29M    0 
21-03 14:09:13| 41   1  25  33   0|2566M  132M 1328k 5097M|  23M   12k
21-03 14:09:14| 38   1  27  33   0|2565M  125M 1328k 5104M|  23M    0 
21-03 14:09:15| 40   1  37  23   0|2567M  134M 1328k 5093M|  23M 4096B
21-03 14:09:16| 32   1  42  24   0|2566M  130M 1328k 5099M|  22M   24k
21-03 14:09:17| 28   1   2  70   0|2564M  126M 1328k 5104M|  21M 8199B
21-03 14:09:18| 36   1   2  61   0|2565M  136M 1328k 5093M|  22M    0 
21-03 14:09:19| 67   1   3  28   0|2564M  135M 1328k 5095M|  34M    0 
21-03 14:09:20| 96   2   1   2   0|2563M  135M 1328k 5095M|  37M 4096B
21-03 14:09:21| 97   1   1   0   0|2563M  131M 1328k 5100M|  36M 8192B
21-03 14:09:22| 96   1   1   2   0|2562M  132M 1328k 5100M|  36M 8192B
21-03 14:09:23| 97   1   1   1   0|2562M  131M 1328k 5101M|  37M   60k
21-03 14:09:24| 98   2   1   1   0|2563M  129M 1328k 5102M|  37M   12k
21-03 14:09:25| 64   1   5  29   0|2565M  135M 1328k 5095M|  28M   16k
21-03 14:09:26| 48   0  19  34   0|2566M  129M 1328k 5100M|  24M    0 
21-03 14:09:27| 40   1  21  37   0|2565M  123M 1328k 5106M|  23M   16k
21-03 14:09:28| 45   1  12  42   0|2566M  131M 1328k 5097M|  23M   13k
21-03 14:09:29| 42   1  18  41   0|2567M  123M 1328k 5105M|  24M   31k
21-03 14:09:30| 32   1  19  48   0|2567M  134M 1328k 5094M|  22M 8186B
21-03 14:09:31| 36   1   4  58   0|2566M  128M 1328k 5100M|  24M    0 
21-03 14:09:32| 35   1   4  61   0|2567M  121M 1328k 5107M|  22M 4096B
21-03 14:09:33| 78   2   1  18   0|2569M  135M 1328k 5090M|  33M   46k
21-03 14:09:34| 98   1   1   1   0|2566M  124M 1328k 5104M|  37M    0 
21-03 14:09:35| 91   1   2   5   0|2567M  123M 1328k 5105M|  36M   12k
21-03 14:09:36| 31   1   2  66   0|2566M  128M 1328k 5101M|  12M   35k
21-03 14:09:37| 36   1  10  52   0|2567M  136M 1328k 5092M|  23M    0 
21-03 14:09:38| 31   0  34  33   0|2565M  131M 1328k 5098M|  22M    0 
21-03 14:09:39| 28   1  36  34   0|2566M  125M 1328k 5104M|  22M 4098B
21-03 14:09:40| 31   1   9  61   0|2566M  136M 1328k 5092M|  21M 4098B
21-03 14:09:41| 29   1  18  53   0|2565M  132M 1328k 5097M|  22M 4096B
21-03 14:09:42| 28   0  24  47   0|2565M  127M 1328k 5102M|  21M 8183B
21-03 14:09:43| 59   1  13  28   0|2565M  132M 1328k 5097M|  28M   16k
21-03 14:09:44| 96   1   1   0   0|2567M  126M 1328k 5101M|  36M    0 
21-03 14:09:45| 98   1   1   0   0|2566M  123M 1328k 5106M|  37M 4096B
21-03 14:09:46| 96   1   0   1   0|2563M  124M 1328k 5107M|  37M   16k
21-03 14:09:47| 97   2   1   1   0|2560M  123M 1328k 5112M|  37M 4096B
21-03 14:09:48| 97   2   0   1   0|2560M  135M 1328k 5100M|  37M 4096B
21-03 14:09:49| 96   1   1   1   0|2560M  133M 1328k 5101M|  37M 8185B
21-03 14:09:50| 98   2   0   1   0|2562M  130M 1328k 5102M|  37M   12k
21-03 14:09:51| 96   1   0   1   0|2562M  129M 1328k 5104M|  37M   12k
21-03 14:09:52| 98   2   1   0   0|2562M  124M 1328k 5108M|  37M 4095B
21-03 14:09:53| 97   2   0   2   0|2562M  124M 1328k 5109M|  37M 8194B
21-03 14:09:54| 97   1   0   1   0|2563M  122M 1328k 5110M|  36M 8187B
21-03 14:09:55| 98   1   1   1   0|2563M  137M 1328k 5095M|  37M   12k
21-03 14:09:56| 97   2   1   1   0|2561M  137M 1328k 5096M|  37M   12k
21-03 14:09:57| 96   2   0   2   0|2561M  123M 1328k 5110M|  37M   12k
21-03 14:09:58| 96   1   1   2   0|2562M  152M 1324k 5080M|  36M   38k
21-03 14:09:59| 97   1   0   1   0|2561M  132M 1324k 5101M|  37M  416k
21-03 14:10:00| 47   1  11  40   0|2562M  124M 1324k 5109M|  23M    0 
21-03 14:10:01| 97   2   1   2   0|2563M  122M 1324k 5109M|  36M   90k
21-03 14:10:02| 97   2   0   0   0|2565M  123M 1324k 5106M|  37M   29k
21-03 14:10:03| 97   1   0   1   0|2564M  123M 1324k 5107M|  37M   24k
21-03 14:10:04| 98   2   1   1   0|2563M  136M 1324k 5095M|  37M    0 
21-03 14:10:05| 98   1   0   0   0|2564M  134M 1324k 5096M|  37M    0 
21-03 14:10:06| 93   1   1   5   0|2562M  133M 1324k 5099M|  35M   33k
21-03 14:10:07| 98   2   0   1   0|2563M  131M 1324k 5101M|  37M   12k
21-03 14:10:08| 96   1   1   2   0|2563M  127M 1324k 5105M|  36M   12k
21-03 14:10:09| 98   2   0   0   0|2563M  123M 1324k 5109M|  37M 4096B
21-03 14:10:10| 97   2   1   1   0|2563M  135M 1324k 5096M|  36M   20k
21-03 14:10:11| 98   1   1   0   0|2562M  132M 1324k 5101M|  37M 8192B
21-03 14:10:12| 97   2   0   1   0|2562M  128M 1324k 5105M|  37M 4096B
21-03 14:10:13| 98   1   1   1   0|2563M  122M 1324k 5109M|  37M 8193B
21-03 14:10:14| 96   1   1   1   0|2565M  136M 1324k 5094M|  37M   12k
21-03 14:10:15| 97   2   1   1   0|2585M  132M 1320k 5078M|  37M   24k
21-03 14:10:16| 96   2   1   1   0|2588M  145M 1316k 5062M|  37M 4096B
21-03 14:10:17| 98   1   0   0   0|2587M  128M 1316k 5079M|  37M 4096B
21-03 14:10:18| 98   1   0   1   0|2588M  122M 1316k 5084M|  37M   12k
21-03 14:10:19| 98   2   0   1   0|2608M  135M 1312k 5052M|  37M   20k
21-03 14:10:20| 97   1   0   0   0|2608M  136M 1312k 5050M|  37M   16k
21-03 14:10:21| 98   1   0   0   0|2606M  134M 1312k 5055M|  37M 4096B
21-03 14:10:22| 97   1   1   1   0|2604M  133M 1312k 5057M|  37M    0 
21-03 14:10:23| 99   1   0   0   0|2605M  131M 1312k 5059M|  37M    0 
21-03 14:10:24| 71   1   6  21   0|2603M  124M 1312k 5067M|  31M 8192B
21-03 14:10:25| 42   1  31  27   0|2603M  123M 1312k 5068M|  24M   48k
21-03 14:10:26| 40   1  16  43   0|2602M  124M 1312k 5068M|  23M    0 
21-03 14:10:27| 43   1  21  34   0|2602M  122M 1312k 5070M|  24M    0 
21-03 14:10:28| 39   1  24  36   0|2606M  127M 1312k 5061M|  22M 9216B
21-03 14:10:29| 40   1  28  32   0|2607M  126M 1312k 5061M|  23M   24k
21-03 14:10:30| 32   1  30  38   0|2607M  126M 1312k 5061M|  22M 4096B
21-03 14:10:31| 32   1  27  40   0|2606M  121M 1312k 5067M|  22M 8192B
21-03 14:10:32| 28   1  23  47   0|2607M  122M 1312k 5066M|  21M  114k
21-03 14:10:33| 37   1   4  58   0|2608M  122M 1312k 5065M|  23M   73k
21-03 14:10:34| 28   1   1  70   0|2607M  124M 1312k 5064M|  21M   12k
21-03 14:10:35| 52   1   2  44   0|2606M  124M 1312k 5065M|  28M   28k
21-03 14:10:36| 36   1   8  55   0|2606M  123M 1312k 5065M|  22M   63k
21-03 14:10:37| 27   1  24  48   0|2608M  124M 1312k 5063M|  21M   32k
21-03 14:10:38| 28   0  44  26   0|2607M  125M 1312k 5063M|  22M   40k
21-03 14:10:39| 34   1  18  48   0|2607M  126M 1312k 5061M|  21M   12k
21-03 14:10:40| 54   1  19  27   0|2605M  125M 1312k 5064M|  26M   28k
21-03 14:10:41| 46   1  19  33   0|2605M  123M 1312k 5066M|  24M   24k
21-03 14:10:42| 46   1   8  45   0|2605M  122M 1312k 5068M|  24M  100k
21-03 14:10:43| 39   1   8  52   0|2604M  123M 1312k 5067M|  23M    0 
21-03 14:10:44| 30   1   8  60   0|2605M  124M 1312k 5065M|  21M   92k
21-03 14:10:45| 34   1  15  51   0|2605M  125M 1312k 5065M|  22M    0 
21-03 14:10:46| 35   1  21  43   0|2603M  121M 1312k 5071M|  22M    0 
21-03 14:10:47| 63   1   7  29   0|2602M  125M 1312k 5067M|  29M   64k
21-03 14:10:48| 98   2   1   0   0|2602M  124M 1312k 5069M|  37M   12k
21-03 14:10:49| 96   1   1   1   0|2601M  126M 1312k 5067M|  36M   76k
21-03 14:10:50| 98   2   0   0   0|2602M  130M 1312k 5062M|  36M   84k
21-03 14:10:51| 96   2   1   1   0|2602M  127M 1312k 5065M|  37M   68k
21-03 14:10:52| 97   1   0   1   0|2601M  123M 1312k 5071M|  36M   72k
21-03 14:10:53| 98   1   1   1   0|2609M  126M 1312k 5059M|  36M   40k
21-03 14:10:54| 97   2   1   0   0|2666M  128M 1312k 5001M|  36M  212k
21-03 14:10:55| 98   2   1   1   0|2666M  135M 1312k 4993M|  37M   32k
21-03 14:10:56| 96   1   1   2   0|2666M  124M 1312k 5004M|  36M   12k
21-03 14:10:57| 98   1   0   1   0|2666M  127M 1312k 5002M|  36M   96k
21-03 14:10:58| 97   2   1   1   0|2666M  126M 1312k 5003M|  37M   49k
21-03 14:10:59| 96   1   0   2   0|2666M  126M 1312k 5003M|  36M   60k
21-03 14:11:00| 98   2   1   0   0|2665M  123M 1312k 5007M|  37M   48k
21-03 14:11:01| 98   2   0   1   0|2666M  134M 1312k 4995M|  36M   76k
21-03 14:11:02| 98   1   0   0   0|2667M  125M 1312k 5003M|  37M   17k
21-03 14:11:03| 98   1   1   0   0|2665M  122M 1312k 5008M|  35M   80k
21-03 14:11:04| 96   1   0   2   0|2665M  121M 1312k 5009M|  36M   64k
21-03 14:11:05| 98   2   1   2   0|2663M  124M 1312k 5008M|  37M   48k
21-03 14:11:06| 96   1   1   0   0|2661M  122M 1312k 5012M|  36M   96k
21-03 14:11:07| 61   1   0  37   0|2663M  124M 1312k 5007M|  18M   38k
21-03 14:11:08| 98   2   0   1   0|2661M  126M 1312k 5007M|  36M   40k
21-03 14:11:09| 59   1   7  33   0|2660M  123M 1312k 5012M|  26M   52k
