----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
03-03 16:43:02| 30   0  14  56   0|2049M  135M 4252k 5619M|  22M 9222B
03-03 16:43:03| 31   1  24  45   0|2049M  131M 4252k 5623M|  22M   44k
03-03 16:43:04| 29   1  20  52   0|2049M  127M 4252k 5627M|  23M    0 
03-03 16:43:05| 29   1  13  57   0|2048M  124M 4252k 5631M|  23M   12k
03-03 16:43:06| 29   1  20  50   0|2048M  138M 4252k 5617M|  23M   20k
03-03 16:43:07| 39   1  10  50   0|2047M  135M 4252k 5621M|  23M   24k
03-03 16:43:08| 28   1  27  45   0|2045M  133M 4252k 5624M|  22M   15k
03-03 16:43:09| 28   1  17  55   0|2045M  131M 4252k 5627M|  21M   41k
03-03 16:43:10| 31   1  19  50   0|2044M  130M 4252k 5629M|  21M 4096B
03-03 16:43:11| 30   1  19  50   0|2044M  125M 4252k 5634M|  23M   16k
03-03 16:43:12| 30   1  22  47   0|2042M  124M 4252k 5637M|  23M   28k
03-03 16:43:13| 29   1   7  62   0|2042M  138M 4252k 5624M|  23M    0 
03-03 16:43:14| 27   0  32  39   0|2040M  136M 4252k 5627M|  22M 8191B
03-03 16:43:15| 28   1  26  46   0|2040M  132M 4252k 5632M|  24M   28k
03-03 16:43:16| 28   0  36  35   0|2038M  130M 4252k 5635M|  22M   16k
03-03 16:43:17| 28   1  26  45   0|2036M  128M 4252k 5639M|  23M   28k
03-03 16:43:18| 31   1  18  51   0|2035M  126M 4252k 5642M|  21M    0 
03-03 16:43:19| 36   1  18  45   0|2036M  138M 4252k 5628M|  24M 8192B
03-03 16:43:20| 45   0  19  34   0|2036M  132M 4252k 5635M|  25M   84k
03-03 16:43:21| 29   1   6  64   0|2035M  129M 4252k 5639M|  23M   20k
03-03 16:43:22| 28   1   8  62   0|2057M  123M 4252k 5623M|  21M   12k
03-03 16:43:23| 29   0   5  65   0|2057M  137M 4252k 5608M|  23M   52k
03-03 16:43:24| 31   1  14  52   0|2057M  133M 4252k 5613M|  23M    0 
03-03 16:43:25| 36   1  12  52   0|2057M  130M 4252k 5616M|  23M   44k
03-03 16:43:26| 31   1  14  53   0|2057M  127M 4252k 5619M|  21M   32k
03-03 16:43:27| 39   1  12  48   0|2057M  138M 4252k 5609M|  27M    0 
03-03 16:43:28| 28   1   8  62   0|2057M  135M 4252k 5611M|  21M  292k
03-03 16:43:29| 26   0  16  57   0|2058M  130M 4252k 5615M|  22M   20k
03-03 16:43:30| 27   1   2  70   0|2057M  126M 4252k 5620M|  23M   32k
03-03 16:43:31| 29   0   5  65   0|2058M  122M 4252k 5624M|  22M   12k
03-03 16:43:32| 31   0  10  59   0|2057M  137M 4252k 5609M|  22M   33k
03-03 16:43:33| 28   1  17  55   0|2057M  133M 4252k 5614M|  23M   20k
03-03 16:43:34| 29   0  15  55   0|2057M  128M 4252k 5618M|  22M   20k
03-03 16:43:35| 28   0  15  57   0|2057M  125M 4252k 5622M|  22M   44k
03-03 16:43:36| 30   0  17  52   0|2056M  122M 4252k 5626M|  22M    0 
03-03 16:43:37| 32   1  17  51   0|2056M  137M 4252k 5610M|  22M   20k
03-03 16:43:38| 32   1  13  53   0|2056M  130M 4252k 5617M|  24M  135k
03-03 16:43:39| 34   1  10  55   0|2055M  127M 4252k 5621M|  23M   44k
03-03 16:43:40| 39   1  13  48   0|2055M  137M 4252k 5611M|  26M   20k
03-03 16:43:41| 35   1   5  60   0|2054M  133M 4252k 5616M|  24M   28k
03-03 16:43:42| 30   1  22  48   0|2053M  129M 4252k 5621M|  23M   28k
03-03 16:43:43| 27   1  20  51   0|2053M  125M 4252k 5626M|  23M    0 
03-03 16:43:44| 29   0  26  44   0|2053M  139M 4252k 5611M|  22M   20k
03-03 16:43:45| 27   0  25  46   0|2052M  136M 4252k 5616M|  23M   24k
03-03 16:43:46| 29   1  37  34   0|2053M  131M 4252k 5619M|  22M    0 
03-03 16:43:47| 29   1  13  57   0|2051M  128M 4252k 5624M|  23M   24k
03-03 16:43:48| 32   0  14  52   0|2050M  125M 4252k 5628M|  22M   24k
03-03 16:43:49| 27   0  34  38   0|2051M  138M 4252k 5614M|  23M   24k
03-03 16:43:50| 28   1  12  60   0|2050M  135M 4252k 5618M|  22M 5120B
03-03 16:43:51| 32   0  16  51   0|2051M  131M 4252k 5622M|  22M   40k
03-03 16:43:52| 39   1  18  42   0|2049M  127M 4252k 5628M|  24M    0 
03-03 16:43:53| 54   1   3  41   0|2053M  132M 4252k 5618M|  31M   32k
03-03 16:43:54| 58   1  12  29   0|2061M  127M 4252k 5615M|  33M   80k
03-03 16:43:55| 27   1   6  66   0|2062M  123M 4252k 5619M|  22M    0 
03-03 16:43:56| 30   1   5  64   0|2062M  135M 4252k 5606M|  23M 8192B
03-03 16:43:57| 30   1  20  49   0|2061M  134M 4252k 5609M|  22M    0 
03-03 16:43:58| 32   1   7  59   0|2061M  130M 4252k 5613M|  22M   28k
03-03 16:43:59| 29   0  25  46   0|2060M  126M 4252k 5618M|  23M   16k
03-03 16:44:00| 29   1   6  64   0|2058M  124M 4252k 5622M|  22M   16k
03-03 16:44:01| 30   0  18  51   0|2056M  122M 4252k 5626M|  22M   36k
03-03 16:44:02| 29   0  24  47   0|2056M  135M 4252k 5612M|  23M    0 
03-03 16:44:03| 31   1  15  54   0|2056M  131M 4252k 5617M|  23M   56k
03-03 16:44:04| 30   1  10  59   0|2056M  127M 4252k 5621M|  22M   41k
03-03 16:44:05| 29   1  23  47   0|2055M  124M 4252k 5625M|  22M    0 
03-03 16:44:06| 28   0  10  61   0|2055M  139M 4252k 5610M|  22M    0 
03-03 16:44:07| 28   1  21  50   0|2056M  135M 4252k 5613M|  22M   16k
03-03 16:44:08| 31   1  17  51   0|2055M  131M 4252k 5617M|  22M   93k
03-03 16:44:09| 28   1  27  44   0|2054M  128M 4252k 5621M|  23M   36k
03-03 16:44:10| 26   1  36  37   0|2053M  126M 4252k 5625M|  22M   25k
03-03 16:44:11| 36   1  17  46   0|2052M  122M 4252k 5629M|  23M    0 
03-03 16:44:12| 36   1   7  56   0|2052M  135M 4248k 5617M|  24M   20k
03-03 16:44:13| 29   0  16  55   0|2051M  132M 4248k 5621M|  23M   40k
03-03 16:44:14| 28   1  14  57   0|2050M  128M 4248k 5625M|  22M   16k
03-03 16:44:15| 31   1  24  44   0|2050M  124M 4248k 5629M|  23M   16k
03-03 16:44:16| 30   0  26  43   0|2049M  122M 4248k 5632M|  21M   12k
03-03 16:44:17| 37   1   6  56   0|2051M  133M 4248k 5620M|  24M   28k
03-03 16:44:18| 30   1  20  48   0|2049M  130M 4248k 5624M|  24M   16k
03-03 16:44:19| 36   1   9  54   0|2046M  126M 4248k 5632M|  26M   12k
03-03 16:44:20| 33   1  12  53   0|2046M  122M 4248k 5636M|  23M   28k
03-03 16:44:21| 31   1  14  54   0|2045M  136M 4248k 5623M|  23M   20k
03-03 16:44:22| 29   1  23  48   0|2043M  134M 4248k 5626M|  22M    0 
03-03 16:44:23| 26   1  23  50   0|2042M  131M 4248k 5630M|  22M   28k
03-03 16:44:24| 32   1  22  45   0|2042M  128M 4248k 5635M|  23M   28k
03-03 16:44:25| 29   0   9  61   0|2041M  125M 4248k 5638M|  22M    0 
03-03 16:44:26| 29   1  17  54   0|2039M  124M 4248k 5641M|  21M   12k
03-03 16:44:27| 29   1   9  62   0|2038M  122M 4248k 5644M|  22M   16k
03-03 16:44:28| 28   0  24  47   0|2037M  137M 4248k 5629M|  22M   28k
03-03 16:44:29| 31   1  11  57   0|2034M  136M 4248k 5633M|  22M    0 
03-03 16:44:30| 28   1  11  59   0|2033M  133M 4248k 5638M|  23M   12k
03-03 16:44:31| 31   1  15  54   0|2034M  130M 4248k 5640M|  21M   32k
03-03 16:44:32| 28   0   9  62   0|2032M  128M 4248k 5644M|  22M   20k
03-03 16:44:33| 29   1   9  61   0|2030M  125M 4248k 5648M|  23M   32k
03-03 16:44:34| 29   1   5  65   0|2029M  124M 4248k 5651M|  22M   41k
03-03 16:44:35| 28   0  13  58   0|2028M  139M 4248k 5637M|  23M    0 
03-03 16:44:36| 37   1  15  47   0|2026M  137M 4248k 5642M|  23M 8191B
03-03 16:44:37| 31   1  14  53   0|2025M  134M 4248k 5645M|  22M   12k
03-03 16:44:38| 39   1  13  48   0|2023M  129M 4248k 5651M|  25M   73k
03-03 16:44:39| 27   1  25  47   0|2023M  127M 4248k 5654M|  21M    0 
03-03 16:44:40| 31   0  11  59   0|2021M  127M 4248k 5656M|  20M 5120B
03-03 16:44:41| 28   1  23  47   0|2021M  123M 4248k 5660M|  23M   24k
03-03 16:44:42| 29   1  28  43   0|2020M  138M 4248k 5646M|  23M   12k
03-03 16:44:43| 31   1  25  42   0|2017M  135M 4248k 5651M|  24M   36k
03-03 16:44:44| 31   1  23  45   0|2017M  131M 4248k 5657M|  24M   36k
03-03 16:44:45| 45   1   4  49   0|2015M  125M 4248k 5665M|  27M    0 
03-03 16:44:46| 38   1  23  39   0|2014M  136M 4248k 5654M|  26M   24k
03-03 16:44:47| 30   1  14  55   0|2013M  134M 4248k 5657M|  21M   12k
03-03 16:44:48| 33   1   4  62   0|2039M  141M 4248k 5624M|  22M  108k
03-03 16:44:49| 28   1  21  51   0|2041M  136M 4248k 5627M|  22M    0 
03-03 16:44:50| 26   0  28  45   0|2038M  135M 4248k 5631M|  22M    0 
03-03 16:44:51| 30   1  23  46   0|2036M  133M 4248k 5635M|  22M    0 
03-03 16:44:52| 31   1  20  49   0|2034M  131M 4248k 5639M|  22M   60k
03-03 16:44:53| 27   1  34  39   0|2034M  128M 4248k 5642M|  22M   48k
03-03 16:44:54| 26   1  35  38   0|2034M  124M 4248k 5646M|  23M    0 
03-03 16:44:55| 30   1  23  45   0|2032M  123M 4248k 5650M|  22M   24k
03-03 16:44:56| 27   1   5  68   0|2031M  138M 4248k 5635M|  22M   12k
03-03 16:44:57| 30   0  25  44   0|2030M  137M 4248k 5637M|  22M   36k
03-03 16:44:58| 32   1  30  37   0|2030M  133M 4248k 5641M|  22M    0 
03-03 16:44:59| 26   1   4  68   0|2029M  131M 4248k 5644M|  21M   24k
03-03 16:45:00| 29   1  24  48   0|2029M  126M 4248k 5649M|  23M   36k
03-03 16:45:01| 31   0  13  55   0|2027M  124M 4248k 5653M|  23M   12k
03-03 16:45:02| 31   1  19  48   0|2031M  135M 4248k 5638M|  22M   24k
03-03 16:45:03| 29   0  13  57   0|2029M  124M 4248k 5651M|  22M   36k
03-03 16:45:04| 31   1  15  53   0|2028M  127M 4248k 5649M|  23M   21k
03-03 16:45:05| 27   0  23  50   0|2028M  123M 4248k 5653M|  21M   20k
03-03 16:45:06| 63   2   9  25   0|2026M  126M 4248k 5653M|  34M   48k
03-03 16:45:07| 97   1   1   0   0|2033M  127M 4248k 5644M|  48M   20k
03-03 16:45:08| 71   2   9  18   0|2072M  125M 4248k 5608M|  35M  117k
03-03 16:45:09| 41   0  24  34   0|2073M  119M 4248k 5612M|  22M    0 
03-03 16:45:10| 93   2   1   4   0|2074M  126M 4248k 5605M|  35M   36k
03-03 16:45:11| 97   2   1   1   0|2074M  120M 4248k 5611M|  40M   52k
03-03 16:45:12| 98   2   0   0   0|2075M  125M 4248k 5605M|  48M   52k
03-03 16:45:13| 76   1   7  16   0|2075M  127M 4248k 5603M|  40M   16k
03-03 16:45:14| 29   1  23  47   0|2075M  121M 4248k 5609M|  23M   28k
03-03 16:45:15| 35   1  19  46   0|2075M  125M 4248k 5605M|  23M   20k
03-03 16:45:16| 65   1  10  23   0|2074M  122M 4248k 5609M|  30M   48k
03-03 16:45:17| 96   1   1   2   0|2075M  125M 4248k 5605M|  39M   28k
03-03 16:45:18| 97   1   1   1   0|2075M  122M 4248k 5608M|  41M   16k
03-03 16:45:19| 97   2   1   1   0|2075M  121M 4248k 5608M|  48M   88k
03-03 16:45:20| 80   1   5  13   0|2077M  122M 4248k 5606M|  43M    0 
03-03 16:45:21| 49   1  16  33   0|2076M  121M 4248k 5607M|  27M   32k
03-03 16:45:22| 35   1   8  57   0|2077M  125M 4248k 5603M|  21M   32k
03-03 16:45:23| 78   1   2  18   0|2076M  127M 4248k 5602M|  34M   32k
03-03 16:45:24| 95   2   1   3   0|2075M  128M 4248k 5602M|  43M 4096B
03-03 16:45:25| 96   1   2   2   0|2075M  122M 4248k 5607M|  48M   84k
03-03 16:45:26| 95   1   1   2   0|2075M  128M 4248k 5601M|  46M   36k
03-03 16:45:27| 97   1   0   1   0|2074M  124M 4248k 5607M|  39M   20k
03-03 16:45:28| 98   1   0   0   0|2074M  127M 4248k 5603M|  40M   48k
03-03 16:45:29| 98   2   1   0   0|2075M  121M 4248k 5608M|  39M   60k
03-03 16:45:30| 97   1   0   1   0|2075M  125M 4248k 5605M|  39M    0 
03-03 16:45:31| 98   1   1   0   0|2075M  128M 4248k 5601M|  40M   68k
03-03 16:45:32| 96   1   1   2   0|2075M  124M 4248k 5606M|  39M   12k
03-03 16:45:33| 97   2   1   0   0|2076M  127M 4248k 5602M|  39M   52k
03-03 16:45:34| 98   1   0   0   0|2076M  121M 4248k 5608M|  39M   48k
03-03 16:45:35| 97   2   1   1   0|2076M  124M 4248k 5604M|  39M   36k
03-03 16:45:36| 97   1   1   0   0|2076M  128M 4248k 5601M|  39M   25k
03-03 16:45:37| 96   1   2   1   0|2077M  122M 4248k 5606M|  39M   68k
03-03 16:45:38| 98   2   1   0   0|2077M  126M 4248k 5602M|  39M    0 
03-03 16:45:39| 96   2   1   1   0|2078M  128M 4248k 5599M|  39M   38k
03-03 16:45:40| 91   1   2   5   0|2078M  128M 4248k 5599M|  35M   85k
03-03 16:45:41| 97   1   1   0   0|2079M  122M 4248k 5604M|  39M    0 
03-03 16:45:42| 97   1   1   1   0|2079M  125M 4248k 5601M|  39M   68k
03-03 16:45:43| 98   1   1   0   0|2080M  128M 4248k 5598M|  39M    0 
03-03 16:45:44| 97   2   0   1   0|2077M  136M 4248k 5591M|  39M   56k
03-03 16:45:45| 97   2   1   1   0|2077M  134M 4248k 5594M|  40M   44k
03-03 16:45:46| 97   1   1   0   0|2078M  131M 4248k 5596M|  39M   24k
03-03 16:45:47| 97   2   1   1   0|2078M  126M 4248k 5601M|  39M   52k
03-03 16:45:48| 98   2   1   1   0|2079M  128M 4244k 5598M|  39M   80k
03-03 16:45:49| 98   1   0   0   0|2077M  126M 4220k 5602M|  39M    0 
03-03 16:45:50| 96   2   1   1   0|2078M  124M 4188k 5603M|  39M   36k
03-03 16:45:51| 98   2   1   1   0|2078M  121M 4156k 5606M|  39M   76k
03-03 16:45:52| 98   1   1   0   0|2078M  137M 4108k 5590M|  39M   44k
03-03 16:45:53| 97   1   0   0   0|2077M  135M 4076k 5592M|  38M   40k
03-03 16:45:54| 98   2   1   0   0|2078M  132M 4044k 5594M|  39M   36k
03-03 16:45:55| 97   1   1   0   0|2079M  130M 4012k 5596M|  39M 4096B
03-03 16:45:56| 99   1   1   0   0|2079M  128M 3980k 5598M|  39M   76k
03-03 16:45:57| 98   1   1   1   0|2079M  126M 3948k 5600M|  39M   44k
03-03 16:45:58| 96   2   0   1   0|2080M  124M 3916k 5602M|  38M   40k
03-03 16:45:59| 97   1   1   0   0|2080M  122M 3884k 5603M|  39M   40k
03-03 16:46:00| 99   2   1   0   0|2080M  138M 3836k 5587M|  39M   80k
03-03 16:46:01| 97   1   1   0   0|2080M  136M 3804k 5589M|  39M   36k
03-03 16:46:02| 97   1   1   0   0|2080M  134M 3776k 5591M|  39M   56k
03-03 16:46:03| 98   1   0   0   0|2081M  132M 3756k 5592M|  38M    0 
03-03 16:46:04| 97   1   1   1   0|2082M  129M 3724k 5594M|  38M   52k
03-03 16:46:05| 96   2   1   2   0|2082M  127M 3692k 5596M|  39M   68k
03-03 16:46:06| 97   2   1   0   0|2082M  126M 3660k 5598M|  38M 1024B
03-03 16:46:07| 97   1   0   0   0|2082M  124M 3628k 5600M|  39M   60k
03-03 16:46:08| 98   1   1   0   0|2082M  122M 3596k 5602M|  39M   76k
03-03 16:46:09| 96   2   1   1   0|2083M  138M 3548k 5585M|  39M   85k
03-03 16:46:10| 91   1   0   6   0|2083M  137M 3516k 5586M|  36M   83k
03-03 16:46:11| 94   1   1   4   0|2083M  139M 3484k 5584M|  37M   82k
03-03 16:46:12| 97   2   2   1   0|2082M  137M 3452k 5586M|  38M   72k
03-03 16:46:13| 98   1   0   1   0|2082M  135M 3420k 5588M|  39M   96k
03-03 16:46:14| 97   2   1   0   0|2083M  132M 3388k 5590M|  39M   68k
03-03 16:46:15| 97   1   1   0   0|2084M  130M 3356k 5592M|  38M   96k
03-03 16:46:16| 97   1   1   1   0|2084M  128M 3324k 5594M|  38M   84k
03-03 16:46:17| 95   1   2   3   0|2084M  126M 3292k 5595M|  38M  112k
03-03 16:46:18| 98   1   0   0   0|2083M  125M 3284k 5597M|  39M   44k
03-03 16:46:19| 98   2   1   1   0|2084M  122M 3284k 5599M|  39M  120k
03-03 16:46:20| 97   1   0   0   0|2084M  139M 3280k 5583M|  39M   40k
03-03 16:46:21| 96   1   1   1   0|2084M  136M 3280k 5585M|  39M   80k
03-03 16:46:22| 98   1   1   1   0|2084M  134M 3280k 5586M|  39M  120k
03-03 16:46:23| 97   1   0   1   0|2083M  133M 3280k 5589M|  38M  120k
03-03 16:46:24| 97   2   1   1   0|2084M  130M 3280k 5591M|  39M    0 
03-03 16:46:25| 93   1   2   3   0|2084M  129M 3280k 5592M|  38M  120k
03-03 16:46:26| 98   2   1   0   0|2084M  127M 3280k 5594M|  38M   44k
03-03 16:46:27| 98   1   1   0   0|2085M  124M 3280k 5596M|  39M  204k
03-03 16:46:28| 97   1   1   0   0|2084M  122M 3280k 5598M|  39M    0 
03-03 16:46:29| 97   1   1   1   0|2084M  139M 3280k 5582M|  39M   76k
03-03 16:46:30| 98   1   1   1   0|2084M  137M 3280k 5584M|  39M  128k
03-03 16:46:31| 96   1   1   2   0|2084M  135M 3280k 5585M|  39M   68k
03-03 16:46:32| 97   1   1   0   0|2084M  132M 3280k 5588M|  39M   92k
03-03 16:46:33| 98   2   1   1   0|2083M  132M 3280k 5590M|  38M  108k
03-03 16:46:34| 98   1   0   0   0|2084M  130M 3280k 5592M|  39M   88k
03-03 16:46:35| 97   1   0   1   0|2083M  128M 3280k 5594M|  39M  132k
03-03 16:46:36| 96   1   1   2   0|2084M  126M 3280k 5595M|  38M 4096B
03-03 16:46:37| 99   1   1   0   0|2084M  124M 3280k 5597M|  39M  160k
03-03 16:46:38| 97   2   1   1   0|2082M  124M 3280k 5598M|  39M  109k
03-03 16:46:39| 98   1   1   0   0|2082M  122M 3280k 5600M|  39M  102k
03-03 16:46:40| 98   1   1   0   0|2083M  138M 3280k 5583M|  38M   76k
03-03 16:46:41| 91   2   1   7   0|2083M  138M 3280k 5583M|  37M  105k
03-03 16:46:42| 94   1   2   3   0|2081M  130M 3280k 5593M|  47M  256k
03-03 16:46:43| 27   0  19  52   0|2082M  125M 3280k 5597M|  22M    0 
03-03 16:46:44| 28   1  25  47   0|2082M  121M 3280k 5601M|  23M 4096B
03-03 16:46:45| 29   1  25  45   0|2081M  139M 3280k 5584M|  20M   44k
03-03 16:46:46| 32   1  20  47   0|2082M  136M 3280k 5586M|  20M   40k
03-03 16:46:47| 31   1   9  59   0|2083M  135M 3280k 5587M|  20M   24k
03-03 16:46:48| 36   1   6  57   0|2081M  130M 3280k 5593M|  24M  100k
03-03 16:46:49| 26   1  11  60   0|2081M  127M 3280k 5597M|  23M  100k
03-03 16:46:50| 27   1  14  58   0|2079M  125M 3280k 5600M|  22M    0 
03-03 16:46:51| 28   1  25  47   0|2076M  124M 3280k 5604M|  22M  120k
03-03 16:46:52| 28   0  35  37   0|2075M  121M 3280k 5608M|  22M   40k
03-03 16:46:53| 32   1  29  38   0|2075M  136M 3280k 5593M|  22M   76k
03-03 16:46:54| 24   0  45  29   0|2073M  135M 3280k 5596M|  21M   40k
03-03 16:46:55| 27   1  15  57   0|2070M  135M 3280k 5599M|  22M   40k
03-03 16:46:56| 26   0  31  41   0|2070M  131M 3280k 5603M|  22M   40k
03-03 16:46:57| 30   0  19  50   0|2069M  129M 3280k 5606M|  22M   84k
03-03 16:46:58| 27   0  23  50   0|2067M  128M 3280k 5609M|  22M   76k
03-03 16:46:59| 29   1  18  52   0|2067M  125M 3280k 5612M|  21M   44k
03-03 16:47:00| 27   1  19  53   0|2066M  122M 3280k 5616M|  22M   56k
03-03 16:47:01| 28   1  23  48   0|2063M  122M 3280k 5619M|  21M   96k
03-03 16:47:02| 28   1  22  48   0|2064M  136M 3280k 5604M|  22M   12k
03-03 16:47:03| 29   1  18  52   0|2064M  132M 3280k 5607M|  22M   64k
03-03 16:47:04| 30   0  26  45   0|2063M  130M 3280k 5611M|  22M  156k
03-03 16:47:05| 27   1  36  36   0|2063M  127M 3280k 5614M|  22M   20k
03-03 16:47:06| 31   1  16  52   0|2061M  124M 3268k 5618M|  23M   56k
03-03 16:47:07| 29   0   9  61   0|2061M  122M 3256k 5620M|  21M   44k
03-03 16:47:08| 53   2   4  42   0|2061M  121M 3244k 5621M|  20M   52k
03-03 16:47:09| 71   1   2  24   0|2061M  138M 3208k 5605M|  38M  167k
03-03 16:47:10| 34   1  15  50   0|2080M  134M 3176k 5589M|  23M  145k
03-03 16:47:11| 29   0   8  62   0|2081M  129M 3164k 5593M|  22M   66k
03-03 16:47:12| 33   1  17  49   0|2083M  124M 3152k 5596M|  22M   76k
03-03 16:47:13| 39   1   5  56   0|2082M  137M 3128k 5584M|  26M   48k
03-03 16:47:14| 28   0   1  69   0|2082M  133M 3116k 5589M|  23M   60k
03-03 16:47:15| 35   1  20  44   0|2081M  128M 3104k 5594M|  24M  148k
03-03 16:47:16| 34   0  15  51   0|2081M  125M 3092k 5598M|  22M    0 
03-03 16:47:17| 35   1  12  53   0|2078M  122M 3080k 5603M|  24M   60k
03-03 16:47:18| 27   1  36  36   0|2078M  136M 3056k 5589M|  22M   44k
03-03 16:47:19| 31   1  29  40   0|2078M  134M 3044k 5592M|  22M   60k
03-03 16:47:20| 46   1   5  47   0|2076M  126M 3032k 5601M|  28M  140k
03-03 16:47:21| 28   1  11  60   0|2076M  122M 3020k 5605M|  23M   12k
03-03 16:47:22| 28   1  26  46   0|2076M  136M 2996k 5591M|  22M  100k
03-03 16:47:23| 29   0  15  55   0|2075M  133M 2984k 5595M|  23M    0 
03-03 16:47:24| 27   1  25  46   0|2074M  130M 2972k 5600M|  23M   64k
03-03 16:47:25| 32   1  24  44   0|2074M  127M 2960k 5603M|  22M  156k
03-03 16:47:26| 27   0  18  54   0|2073M  124M 2948k 5606M|  22M    0 
03-03 16:47:27| 29   1   2  67   0|2071M  122M 2936k 5611M|  23M   60k
03-03 16:47:28| 32   0  11  57   0|2071M  136M 2912k 5596M|  22M   44k
03-03 16:47:29| 29   1  20  49   0|2070M  133M 2900k 5600M|  23M   64k
03-03 16:47:30| 30   1   1  68   0|2068M  133M 2888k 5603M|  21M  108k
03-03 16:47:31| 28   1  18  54   0|2067M  129M 2876k 5607M|  23M   48k
03-03 16:47:32| 30   1  20  50   0|2067M  127M 2864k 5610M|  22M  108k
03-03 16:47:33| 29   0  23  47   0|2065M  124M 2852k 5614M|  22M   16k
03-03 16:47:34| 27   1  21  51   0|2066M  138M 2828k 5599M|  22M   60k
03-03 16:47:35| 29   1   7  65   0|2063M  138M 2816k 5602M|  22M   44k
03-03 16:47:36| 28   1  27  43   0|2063M  134M 2804k 5606M|  22M  108k
03-03 16:47:37| 29   0  25  44   0|2061M  123M 2800k 5620M|  22M    0 
03-03 16:47:38| 29   1  33  38   0|2060M  128M 2788k 5615M|  22M   48k
03-03 16:47:39| 29   0  26  44   0|2059M  123M 2780k 5621M|  23M   72k
03-03 16:47:40| 34   1   9  57   0|2058M  127M 2768k 5618M|  24M  225k
03-03 16:47:41| 36   1   7  56   0|2054M  125M 2760k 5623M|  23M   96k
03-03 16:47:42| 35   0  13  51   0|2053M  128M 2748k 5621M|  24M 9209B
03-03 16:47:43| 56   1  18  26   0|2052M  123M 2736k 5627M|  32M   68k
03-03 16:47:44| 28   0  10  61   0|2053M  126M 2724k 5624M|  23M  128k
03-03 16:47:45| 31   1  10  59   0|2055M  127M 2712k 5621M|  23M    0 
03-03 16:47:46| 47   3   9  41   0|2069M  128M 2688k 5605M|  38M   77k
03-03 16:47:47| 82   2   3  13   0|2059M  122M 2676k 5622M|  43M  556k
03-03 16:47:48| 98   1   0   0   0|2078M  126M 2648k 5598M|  42M  148k
03-03 16:47:49| 96   2   1   2   0|2082M  127M 2628k 5594M|  38M  100k
03-03 16:47:50| 43   1   6  50   0|2082M  126M 2616k 5593M|  25M   88k
03-03 16:47:51| 76   1   3  20   0|2083M  127M 2600k 5593M|  35M   88k
03-03 16:47:52| 96   1   1   2   0|2082M  126M 2580k 5594M|  48M  136k
03-03 16:47:53| 55   1  10  34   0|2083M  127M 2564k 5592M|  32M  808k
03-03 16:47:54| 37   0   5  56   0|2083M  123M 2556k 5596M|  22M   96k
03-03 16:47:55| 98   2   1   1   0|2083M  126M 2536k 5592M|  40M   88k
03-03 16:47:56| 93   1   1   3   0|2082M  126M 2520k 5594M|  36M   44k
03-03 16:47:57| 97   2   1   2   0|2083M  125M 2500k 5593M|  43M  176k
03-03 16:47:58| 65   1   6  27   0|2084M  128M 2484k 5590M|  34M  104k
03-03 16:47:59| 30   0  31  38   0|2084M  122M 2476k 5596M|  24M    0 
03-03 16:48:00| 30   1  23  46   0|2083M  126M 2464k 5593M|  22M   72k
03-03 16:48:01| 83   1   4  13   0|2083M  127M 2448k 5591M|  35M  120k
03-03 16:48:02| 95   1   1   3   0|2083M  123M 2432k 5596M|  38M   48k
03-03 16:48:03| 98   1   1   0   0|2082M  128M 2412k 5592M|  39M  144k
03-03 16:48:04| 98   2   1   0   0|2080M  127M 2392k 5595M|  39M  156k
03-03 16:48:05| 71   1  11  16   0|2083M  128M 2376k 5591M|  30M   44k
03-03 16:48:06| 97   1   1   1   0|2082M  124M 2360k 5595M|  39M  148k
03-03 16:48:07| 98   1   1   0   0|2083M  128M 2340k 5591M|  39M   44k
03-03 16:48:08| 97   1   1   1   0|2082M  126M 2320k 5593M|  39M  156k
03-03 16:48:09| 97   1   1   1   0|2082M  122M 2304k 5597M|  39M  104k
03-03 16:48:10| 97   2   1   1   0|2084M  124M 2284k 5594M|  40M  155k
03-03 16:48:11| 93   1   0   6   0|2083M  125M 2280k 5593M|  34M   77k
03-03 16:48:12| 98   1   1   1   0|2084M  129M 2280k 5588M|  39M   44k
03-03 16:48:13| 95   1   1   2   0|2082M  127M 2280k 5592M|  39M  184k
03-03 16:48:14| 98   1   0   0   0|2083M  122M 2280k 5596M|  39M   84k
03-03 16:48:15| 97   2   1   0   0|2084M  127M 2280k 5591M|  38M  372k
03-03 16:48:16| 97   1   1   1   0|2084M  123M 2280k 5594M|  39M   60k
03-03 16:48:17| 97   1   1   0   0|2083M  128M 2280k 5589M|  39M  144k
