----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
22-03 10:59:29| 29   1  17  54   0|3002M  133M 2804k 4663M|  22M 4096B
22-03 10:59:30| 33   0  21  45   0|3000M  128M 2792k 4670M|  21M   40k
22-03 10:59:31| 33   1  34  33   0|3002M  131M 2768k 4664M|  25M  121k
22-03 10:59:32| 29   1  28  42   0|3000M  127M 2756k 4670M|  21M 4098B
22-03 10:59:33| 50   1  15  34   0|2998M  149M 2712k 4651M|  29M  232k
22-03 10:59:34| 28   1  23  49   0|2996M  129M 2712k 4672M|  22M    0 
22-03 10:59:35| 27   1  20  52   0|2995M  122M 2704k 4681M|  22M    0 
22-03 10:59:36| 28   1  24  47   0|2994M  121M 2692k 4682M|  22M   32k
22-03 10:59:37| 33   1   7  59   0|2994M  122M 2680k 4681M|  20M   68k
22-03 10:59:38| 77   1   2  20   0|2990M  121M 2664k 4686M|  39M   68k
22-03 10:59:39| 84   1   1  13   0|2992M  125M 2644k 4680M|  29M   68k
22-03 10:59:40| 98   1   0   1   0|2987M  123M 2628k 4687M|  41M  188k
22-03 10:59:41| 98   1   0   0   0|2988M  124M 2604k 4685M|  37M   48k
22-03 10:59:42| 96   1   1   3   0|2987M  127M 2584k 4683M|  36M  208k
22-03 10:59:43| 98   2   0   0   0|2986M  132M 2560k 4679M|  37M   72k
22-03 10:59:44| 96   1   1   2   0|2986M  125M 2540k 4686M|  45M  168k
22-03 10:59:45| 82   1   1  15   0|2987M  125M 2516k 4685M|  41M   56k
22-03 10:59:46| 35   1   6  58   0|2987M  124M 2504k 4686M|  22M   84k
22-03 10:59:47| 98   1   1   0   0|2987M  121M 2480k 4689M|  40M  108k
22-03 10:59:48| 96   1   0   1   0|2987M  122M 2456k 4688M|  37M  136k
22-03 10:59:49| 98   1   1   1   0|2987M  126M 2436k 4684M|  37M   88k
22-03 10:59:50| 98   1   0   0   0|2988M  126M 2416k 4684M|  38M   60k
22-03 10:59:51| 97   1   1   1   0|2987M  126M 2392k 4684M|  45M  132k
22-03 10:59:52| 96   1   1   2   0|2985M  125M 2372k 4687M|  45M  224k
22-03 10:59:53| 97   1   1   0   0|2984M  124M 2372k 4688M|  38M  120k
22-03 10:59:54| 97   1   0   1   0|2984M  123M 2372k 4690M|  37M  124k
22-03 10:59:55| 98   2   1   0   0|2985M  126M 2372k 4686M|  37M  100k
22-03 10:59:56| 96   1   1   2   0|2985M  123M 2372k 4689M|  37M   84k
22-03 10:59:57| 97   1   1   1   0|2984M  125M 2372k 4687M|  37M   72k
22-03 10:59:58| 98   2   1   1   0|2986M  125M 2372k 4685M|  38M   88k
22-03 10:59:59| 96   1   1   1   0|2985M  127M 2372k 4685M|  45M  164k
22-03 11:00:00| 98   1   1   1   0|2985M  125M 2372k 4686M|  46M   76k
22-03 11:00:01| 97   2   0   1   0|2986M  122M 2372k 4688M|  38M  121k
22-03 11:00:02| 97   1   0   0   0|2987M  125M 2372k 4684M|  37M  128k
22-03 11:00:03| 98   1   1   1   0|2987M  126M 2372k 4683M|  37M   88k
22-03 11:00:04| 97   2   1   1   0|2985M  122M 2372k 4689M|  36M   72k
22-03 11:00:05| 98   1   0   0   0|2985M  125M 2372k 4685M|  37M   80k
22-03 11:00:06| 98   2   0   0   0|2985M  131M 2372k 4680M|  37M  140k
22-03 11:00:07| 97   1   1   1   0|2987M  125M 2372k 4684M|  37M  100k
22-03 11:00:08| 94   5   1   0   0|3022M  135M 2372k 4638M|  53M  638k
22-03 11:00:09| 96   2   1   3   0|3022M  122M 2372k 4651M|  43M  128k
22-03 11:00:10| 61   1  10  28   0|3022M  122M 2372k 4651M|  34M  218k
22-03 11:00:11| 31   1   6  61   0|3021M  125M 2372k 4649M|  21M  868k
22-03 11:00:12| 35   1   3  63   0|3022M  125M 2372k 4648M|  21M   89k
22-03 11:00:13| 89   1   0   8   0|3022M  126M 2372k 4647M|  34M   47k
22-03 11:00:14| 97   2   1   0   0|3022M  125M 2372k 4648M|  36M  156k
22-03 11:00:15| 98   1   0   0   0|3022M  121M 2372k 4652M|  37M  116k
22-03 11:00:16| 96   1   1   3   0|3018M  123M 2372k 4654M|  44M  120k
22-03 11:00:17| 96   1   0   1   0|3020M  126M 2372k 4649M|  45M  116k
22-03 11:00:18| 98   2   0   1   0|3022M  124M 2372k 4648M|  41M  168k
22-03 11:00:19| 97   2   1   1   0|3029M  134M 2372k 4631M|  37M   20k
22-03 11:00:20| 97   1   0   1   0|3029M  135M 2372k 4630M|  37M  216k
22-03 11:00:21| 98   2   1   0   0|3031M  133M 2372k 4631M|  38M   84k
22-03 11:00:22| 97   1   0   1   0|3030M  133M 2372k 4631M|  45M  124k
22-03 11:00:23| 97   1   1   1   0|3031M  125M 2372k 4639M|  45M 4096B
22-03 11:00:24| 97   1   0   0   0|3030M  133M 2372k 4631M|  39M  204k
22-03 11:00:25| 97   1   1   0   0|3030M  134M 2372k 4630M|  36M   64k
22-03 11:00:26| 98   1   0   1   0|3030M  129M 2372k 4635M|  37M  128k
22-03 11:00:27| 98   1   0   0   0|3029M  124M 2372k 4640M|  37M   60k
22-03 11:00:28| 98   1   0   0   0|3029M  134M 2336k 4631M|  37M  104k
22-03 11:00:29| 98   1   1   0   0|3027M  137M 2304k 4630M|  37M  144k
22-03 11:00:30| 98   1   0   0   0|3026M  133M 2280k 4634M|  37M   40k
22-03 11:00:31| 97   1   0   1   0|3026M  126M 2256k 4642M|  37M   56k
22-03 11:00:32| 98   2   0   0   0|3026M  122M 2232k 4646M|  37M  136k
22-03 11:00:33| 98   1   0   0   0|3027M  135M 2196k 4632M|  37M  124k
22-03 11:00:34| 96   2   1   1   0|3026M  133M 2168k 4635M|  40M  112k
22-03 11:00:35| 97   2   0   1   0|3026M  131M 2136k 4637M|  46M  132k
22-03 11:00:36| 96   2   1   1   0|3028M  122M 2108k 4644M|  43M  100k
22-03 11:00:37| 98   1   1   0   0|3027M  133M 2072k 4634M|  37M  204k
22-03 11:00:38| 96   1   1   1   0|3025M  131M 2048k 4638M|  36M   52k
22-03 11:00:39| 98   2   0   0   0|3025M  127M 2024k 4642M|  38M   92k
22-03 11:00:40| 98   1   1   0   0|3026M  135M 1988k 4633M|  37M  105k
22-03 11:00:41| 94   2   1   5   0|3025M  123M 1964k 4645M|  42M  136k
22-03 11:00:42| 95   2   0   1   0|3025M  130M 1924k 4639M|  45M  105k
22-03 11:00:43| 89   2   1   9   0|3026M  131M 1896k 4637M|  37M  197k
22-03 11:00:44| 97   1   1   1   0|3025M  132M 1856k 4636M|  45M  116k
22-03 11:00:45| 98   2   0   0   0|3036M  137M 1812k 4620M|  37M  172k
22-03 11:00:46| 98   1   1   0   0|3035M  131M 1788k 4627M|  37M   80k
22-03 11:00:47| 98   1   0   1   0|3035M  131M 1760k 4627M|  37M  124k
22-03 11:00:48| 98   1   1   1   0|3034M  125M 1736k 4634M|  37M    0 
22-03 11:00:49| 97   1   0   0   0|3035M  133M 1696k 4625M|  37M  164k
22-03 11:00:50| 97   2   0   1   0|3034M  134M 1668k 4625M|  37M  104k
22-03 11:00:51| 96   2   0   0   0|3035M  129M 1644k 4629M|  37M   76k
22-03 11:00:52| 98   2   1   0   0|3035M  129M 1616k 4629M|  37M   76k
22-03 11:00:53| 98   2   0   0   0|3035M  132M 1588k 4626M|  37M  132k
22-03 11:00:54| 98   1   1   0   0|3033M  130M 1564k 4630M|  37M  108k
22-03 11:00:55| 96   1   0   1   0|3033M  142M 1524k 4618M|  37M  164k
22-03 11:00:56| 97   1   1   0   0|3033M  123M 1512k 4637M|  37M   20k
22-03 11:00:57| 97   1   1   1   0|3032M  136M 1472k 4625M|  41M   68k
22-03 11:00:58| 97   2   1   0   0|3032M  127M 1444k 4634M|  46M  128k
22-03 11:00:59| 96   1   0   1   0|3032M  135M 1404k 4627M|  45M  112k
22-03 11:01:00| 98   2   1   0   0|3031M  134M 1396k 4627M|  37M  112k
22-03 11:01:01| 97   1   0   1   0|3031M  134M 1396k 4628M|  37M   76k
22-03 11:01:02| 96   2   1   1   0|3032M  126M 1396k 4635M|  40M  108k
22-03 11:01:03| 98   1   0   0   0|3032M  137M 1396k 4624M|  38M  152k
22-03 11:01:04| 97   2   0   0   0|3031M  134M 1396k 4628M|  37M 4096B
22-03 11:01:05| 97   2   1   0   0|3031M  131M 1396k 4630M|  36M  144k
22-03 11:01:06| 97   2   0   0   0|3030M  126M 1396k 4637M|  37M   52k
22-03 11:01:07| 97   1   1   1   0|3029M  135M 1396k 4628M|  37M   72k
22-03 11:01:08| 97   1   1   1   0|3027M  132M 1396k 4634M|  45M  136k
22-03 11:01:09| 98   1   1   0   0|3026M  131M 1396k 4635M|  46M   88k
22-03 11:01:10| 98   1   0   0   0|3026M  122M 1396k 4644M|  39M  211k
22-03 11:01:11| 98   1   0   0   0|3025M  122M 1396k 4645M|  37M   68k
22-03 11:01:12| 98   2   1   0   0|3023M  131M 1396k 4638M|  37M  509k
22-03 11:01:13| 64   1   0  35   0|3023M  127M 1396k 4642M|  20M  115k
22-03 11:01:14| 58   1   6  35   0|3022M  125M 1396k 4645M|  32M   45k
22-03 11:01:15| 30   1  25  44   0|3022M  133M 1396k 4636M|  22M   68k
22-03 11:01:16| 32   1  22  45   0|3022M  127M 1396k 4644M|  22M   12k
22-03 11:01:17| 29   1   2  68   0|3019M  123M 1396k 4650M|  22M   72k
22-03 11:01:18| 28   0  14  57   0|3018M  133M 1396k 4641M|  21M   20k
22-03 11:01:19| 28   1  28  43   0|3018M  127M 1396k 4648M|  22M   56k
22-03 11:01:20| 27   1  42  30   0|3018M  135M 1396k 4638M|  21M   68k
22-03 11:01:21| 29   1  37  33   0|3015M  132M 1396k 4645M|  22M   16k
22-03 11:01:22| 28   1  25  46   0|3015M  125M 1396k 4652M|  22M  100k
22-03 11:01:23| 28   1  13  58   0|3013M  136M 1396k 4643M|  22M   28k
22-03 11:01:24| 30   1  14  54   0|3012M  133M 1396k 4647M|  22M   36k
22-03 11:01:25| 27   1  39  34   0|3011M  130M 1396k 4651M|  22M   56k
22-03 11:01:26| 29   0  30  40   0|3010M  125M 1396k 4657M|  22M   12k
22-03 11:01:27| 27   1  24  47   0|3009M  135M 1396k 4648M|  22M   64k
22-03 11:01:28| 30   1  34  36   0|3007M  122M 1396k 4663M|  21M   60k
22-03 11:01:29| 30   1  21  49   0|3006M  123M 1396k 4663M|  22M   12k
22-03 11:01:30| 27   1  17  54   0|3004M  125M 1396k 4662M|  22M   68k
22-03 11:01:31| 28   0   4  68   0|3004M  125M 1396k 4662M|  21M    0 
22-03 11:01:32| 32   1  14  53   0|3005M  125M 1396k 4661M|  22M   64k
22-03 11:01:33| 29   0  14  57   0|3003M  128M 1396k 4660M|  22M   44k
22-03 11:01:34| 30   1  14  56   0|3002M  122M 1396k 4667M|  22M   28k
22-03 11:01:35| 35   1  12  52   0|3002M  130M 1396k 4660M|  23M 4096B
22-03 11:01:36| 27   1   2  70   0|3000M  124M 1396k 4667M|  22M   24k
22-03 11:01:37| 34   1  10  56   0|3001M  133M 1396k 4657M|  21M   16k
22-03 11:01:38| 28   0  24  47   0|3000M  127M 1396k 4664M|  21M 8192B
22-03 11:01:39| 31   1  10  58   0|2998M  130M 1396k 4664M|  23M   12k
22-03 11:01:40| 36   1   6  56   0|2998M  121M 1396k 4672M|  23M   32k
22-03 11:01:41| 31   1   5  63   0|3000M  123M 1396k 4669M|  22M  133k
22-03 11:01:42| 32   1  11  57   0|2998M  131M 1396k 4663M|  24M    0 
22-03 11:01:43| 28   0  14  56   0|2998M  125M 1396k 4668M|  20M   21k
22-03 11:01:44| 39   1   3  57   0|2997M  122M 1396k 4673M|  25M   21k
22-03 11:01:45| 32   1  14  51   0|2842M  269M 1396k 4681M|  22M   16k
22-03 11:01:46| 29   1  25  45   0|2841M  249M 1396k 4703M|  22M    0 
22-03 11:01:47| 31   1   8  61   0|2840M  227M 1396k 4725M|  22M    0 
22-03 11:01:48| 27   1  15  56   0|2840M  205M 1396k 4746M|  21M    0 
22-03 11:01:49| 31   1  10  58   0|2841M  184M 1396k 4768M|  21M    0 
22-03 11:01:50| 27   1  35  38   0|2841M  163M 1396k 4789M|  21M    0 
22-03 11:01:51| 29   1  16  53   0|2841M  140M 1396k 4811M|  22M    0 
22-03 11:01:52| 26   1  25  48   0|2837M  123M 1396k 4832M|  21M    0 
22-03 11:01:53| 47   1   7  45   0|2835M  124M 1396k 4833M|  25M  195k
22-03 11:01:54| 50   1  16  32   0|2836M  128M 1388k 4828M|  30M 8192B
22-03 11:01:55| 31   1  26  41   0|2836M  127M 1376k 4829M|  23M 4096B
22-03 11:01:56| 32   1  11  56   0|2835M  129M 1360k 4828M|  22M   20k
22-03 11:01:57| 28   1   1  70   0|2833M  123M 1352k 4836M|  23M    0 
22-03 11:01:58| 38   1   4  57   0|2834M  126M 1336k 4832M|  27M   16k
22-03 11:01:59| 63   1   4  32   0|2831M  126M 1336k 4835M|  33M    0 
22-03 11:02:00| 96   2   0   2   0|2828M  125M 1336k 4839M|  45M   32k
22-03 11:02:01| 76   1   3  21   0|2829M  121M 1336k 4842M|  38M   40k
22-03 11:02:02| 35   1  17  47   0|2828M  123M 1336k 4840M|  29M   20k
22-03 11:02:03| 31   1  15  53   0|2829M  123M 1336k 4840M|  22M    0 
22-03 11:02:04| 33   1  24  42   0|2828M  123M 1336k 4840M|  23M   24k
22-03 11:02:05| 39   1   6  54   0|2826M  122M 1336k 4843M|  24M 8193B
22-03 11:02:06| 27   1   4  68   0|2824M  126M 1336k 4841M|  21M   20k
22-03 11:02:07| 32   1   9  57   0|2824M  125M 1336k 4842M|  22M 8191B
22-03 11:02:08| 31   1  23  46   0|2825M  126M 1336k 4841M|  22M   24k
22-03 11:02:09| 36   1   9  53   0|2824M  125M 1336k 4843M|  24M   80k
22-03 11:02:10| 54   1   3  43   0|2823M  135M 1336k 4834M|  30M   20k
22-03 11:02:11| 97   1   1   1   0|2820M  124M 1332k 4847M|  45M   37k
22-03 11:02:12| 62   1   9  28   0|2816M  127M 1328k 4848M|  31M   20k
22-03 11:02:13| 48   2  14  38   0|2819M  125M 1328k 4847M|  21M   31k
22-03 11:02:14| 79   1   5  14   0|2819M  122M 1328k 4851M|  28M   26k
22-03 11:02:15| 98   2   1   1   0|2816M  122M 1328k 4854M|  38M  248k
22-03 11:02:16| 97   1   1   1   0|2813M  122M 1328k 4856M|  45M   64k
22-03 11:02:17| 97   2   0   1   0|2812M  125M 1328k 4855M|  45M   16k
22-03 11:02:18| 97   2   2   1   0|2810M  127M 1328k 4855M|  45M 4096B
22-03 11:02:19| 97   1   0   0   0|2810M  123M 1328k 4858M|  39M   52k
22-03 11:02:20| 98   1   0   0   0|2810M  124M 1328k 4858M|  36M   20k
22-03 11:02:21| 98   1   0   0   0|2809M  126M 1320k 4856M|  37M   16k
22-03 11:02:22| 96   2   1   2   0|2806M  123M 1320k 4862M|  39M   24k
22-03 11:02:23| 95   2   1   2   0|2805M  121M 1320k 4865M|  45M   32k
22-03 11:02:24| 96   1   1   2   0|2803M  124M 1320k 4864M|  45M   32k
22-03 11:02:25| 98   1   0   0   0|2802M  124M 1316k 4865M|  37M   40k
22-03 11:02:26| 96   2   1   0   0|2802M  125M 1292k 4865M|  36M   68k
22-03 11:02:27| 98   1   0   0   0|2802M  127M 1276k 4863M|  37M    0 
22-03 11:02:28| 98   2   1   1   0|2800M  125M 1260k 4867M|  37M   36k
22-03 11:02:29| 97   1   1   1   0|2798M  131M 1260k 4863M|  37M   28k
22-03 11:02:30| 99   1   0   0   0|2796M  121M 1260k 4874M|  37M 4096B
22-03 11:02:31| 97   2   0   0   0|2797M  124M 1260k 4871M|  37M   60k
22-03 11:02:32| 96   2   1   2   0|2799M  122M 1260k 4871M|  36M 4096B
22-03 11:02:33| 96   1   0   2   0|2795M  143M 1260k 4853M|  37M   40k
22-03 11:02:34| 96   2   1   2   0|2794M  150M 1252k 4847M|  44M    0 
22-03 11:02:35| 97   1   0   2   0|2792M  129M 1244k 4870M|  46M   20k
22-03 11:02:36| 57   1   8  33   0|2792M  127M 1244k 4873M|  34M   52k
22-03 11:02:37| 33   1  16  50   0|2792M  136M 1244k 4864M|  22M 4096B
22-03 11:02:38| 87   2   2  10   0|2790M  137M 1244k 4865M|  35M   28k
22-03 11:02:39| 98   1   1   1   0|2791M  125M 1244k 4876M|  37M   44k
22-03 11:02:40| 97   1   1   1   0|2788M  124M 1244k 4880M|  37M    0 
22-03 11:02:41| 98   1   0   0   0|2788M  139M 1244k 4865M|  37M   50k
22-03 11:02:42| 99   1   0   0   0|2786M  126M 1244k 4879M|  37M 4096B
22-03 11:02:43| 98   2   1   0   0|2786M  123M 1244k 4883M|  37M   32k
22-03 11:02:44| 93   1   1   6   0|2785M  135M 1244k 4871M|  39M   34k
22-03 11:02:45| 81   1   6  11   0|2781M  131M 1244k 4879M|  41M   52k
22-03 11:02:46| 37   1  14  48   0|2781M  124M 1244k 4887M|  23M    0 
22-03 11:02:47| 86   1   2  10   0|2782M  134M 1240k 4876M|  41M   29k
22-03 11:02:48| 98   1   1   0   0|2778M  133M 1240k 4881M|  37M   28k
22-03 11:02:49| 98   1   0   0   0|2777M  132M 1236k 4883M|  37M   20k
22-03 11:02:50| 97   1   1   1   0|2775M  129M 1228k 4888M|  37M   12k
22-03 11:02:51| 97   2   0   0   0|2774M  130M 1228k 4887M|  37M   36k
22-03 11:02:52| 99   2   0   0   0|2774M  126M 1228k 4892M|  37M   36k
22-03 11:02:53| 97   2   0   0   0|2773M  125M 1228k 4894M|  37M   20k
22-03 11:02:54| 97   1   2   1   0|2772M  128M 1228k 4892M|  36M   12k
22-03 11:02:55| 98   1   0   0   0|2771M  123M 1228k 4897M|  37M   24k
22-03 11:02:56| 98   2   0   0   0|2770M  135M 1228k 4887M|  37M   28k
22-03 11:02:57| 98   1   0   0   0|2770M  136M 1228k 4885M|  37M   16k
22-03 11:02:58| 98   1   1   0   0|2769M  135M 1228k 4887M|  37M   32k
22-03 11:02:59| 98   1   1   0   0|2767M  134M 1228k 4891M|  37M   36k
22-03 11:03:00| 96   2   1   1   0|2766M  132M 1228k 4893M|  37M   32k
22-03 11:03:01| 97   1   1   2   0|2768M  125M 1228k 4898M|  39M   32k
22-03 11:03:02| 72   1   2  25   0|2767M  123M 1200k 4901M|  37M    0 
22-03 11:03:03| 78   1   2  18   0|2768M  135M 1152k 4888M|  39M 8191B
22-03 11:03:04| 96   1   1   1   0|2768M  128M 1120k 4895M|  46M   40k
22-03 11:03:05| 98   2   0   1   0|2768M  124M 1088k 4900M|  39M   44k
22-03 11:03:06| 98   2   0   0   0|2801M  122M 1012k 4869M|  37M   60k
22-03 11:03:07| 97   2   1   0   0|2802M  135M  964k 4854M|  37M   24k
22-03 11:03:08| 97   2   1   0   0|2802M  131M  920k 4858M|  37M  172k
22-03 11:03:09| 98   1   1   0   0|2802M  126M  888k 4863M|  36M   52k
22-03 11:03:10| 98   2   0   0   0|2803M  136M  840k 4853M|  37M   40k
22-03 11:03:11| 98   1   0   0   0|2803M  134M  808k 4855M|  37M  173k
22-03 11:03:12| 98   2   0   0   0|2801M  121M  792k 4869M|  37M   80k
22-03 11:03:13| 98   2   1   1   0|2813M  127M  744k 4852M|  33M  124k
22-03 11:03:14| 60   1   1  37   0|2818M  133M  712k 4840M|  20M  121k
22-03 11:03:15| 35   2  14  49   0|2888M  128M  628k 4776M|  25M   16k
22-03 11:03:16| 37   1   8  54   0|2891M  133M  596k 4768M|  22M  292k
22-03 11:03:17| 28   1  29  41   0|2891M  126M  580k 4775M|  22M 1023B
22-03 11:03:18| 36   1  12  50   0|2889M  122M  564k 4781M|  21M   12k
22-03 11:03:19| 34   1   9  56   0|2888M  133M  532k 4771M|  23M  112k
22-03 11:03:20| 38   0  20  41   0|2888M  127M  516k 4777M|  24M   28k
22-03 11:03:21| 31   1  32  37   0|2887M  136M  484k 4769M|  23M   20k
22-03 11:03:22| 31   1  25  44   0|2887M  131M  468k 4775M|  22M  104k
22-03 11:03:23| 32   0  18  47   0|2885M  125M  452k 4782M|  23M   36k
22-03 11:03:24| 32   1  16  52   0|2884M  134M  420k 4774M|  23M   40k
22-03 11:03:25| 28   1   4  67   0|2884M  128M  404k 4780M|  22M   16k
22-03 11:03:26| 30   0   9  60   0|2885M  136M  372k 4772M|  22M   64k
22-03 11:03:27| 31   1  24  44   0|2883M  135M  356k 4774M|  22M   36k
22-03 11:03:28| 31   1  14  54   0|2883M  128M  340k 4781M|  22M   84k
22-03 11:03:29| 34   1  17  47   0|2881M  123M  324k 4788M|  23M 8187B
22-03 11:03:30| 32   1   3  64   0|2880M  136M  292k 4777M|  23M   56k
22-03 11:03:31| 31   1  15  53   0|2878M  131M  276k 4783M|  21M   64k
22-03 11:03:32| 30   1  12  58   0|2877M  126M  260k 4790M|  22M 8191B
22-03 11:03:33| 27   1  14  57   0|2876M  136M  244k 4780M|  22M   64k
22-03 11:03:34| 31   1  25  43   0|2875M  131M  244k 4787M|  22M   20k
22-03 11:03:35| 31   1  29  39   0|2873M  143M  244k 4776M|  22M   96k
22-03 11:03:36| 41   1  12  46   0|2872M  122M  244k 4799M|  24M    0 
22-03 11:03:37| 36   1  28  36   0|2870M  133M  244k 4790M|  22M   12k
22-03 11:03:38| 36   1  13  50   0|2869M  126M  244k 4798M|  24M   72k
22-03 11:03:39| 30   1   2  66   0|2868M  122M  244k 4803M|  21M   52k
22-03 11:03:40| 29   1  24  46   0|2867M  131M  244k 4794M|  21M 8191B
22-03 11:03:41| 31   1   3  67   0|2866M  144M  244k 4783M|  22M   51k
22-03 11:03:42| 30   1   2  68   0|2865M  123M  244k 4805M|  22M   72k
22-03 11:03:43| 32   1   7  60   0|2863M  134M  240k 4796M|  22M    0 
22-03 11:03:44| 20   1  18  59   0|2861M  124M  240k 4807M|  12M   30k
22-03 11:03:45| 28   1   2  68   0|2861M  134M  240k 4797M|  22M   56k
22-03 11:03:46| 30   1  13  56   0|2860M  146M  240k 4786M|  21M 4099B
22-03 11:03:47| 27   0  32  40   0|2859M  125M  240k 4808M|  22M   88k
22-03 11:03:48| 28   0  25  46   0|2856M  123M  240k 4814M|  22M 8184B
22-03 11:03:49| 27   1  43  30   0|2856M  134M  240k 4802M|  21M   64k
22-03 11:03:50| 73   1  11  14   0|2856M  123M  240k 4813M|  35M   33k
22-03 11:03:51| 95   1   1   2   0|2856M  144M  240k 4793M|  44M   96k
22-03 11:03:52| 96   1   0   2   0|2853M  122M  240k 4817M|  40M   88k
22-03 11:03:53| 98   1   1   0   0|2852M  127M  240k 4813M|  37M   56k
22-03 11:03:54| 98   1   1   0   0|2852M  124M  240k 4816M|  36M   72k
22-03 11:03:55| 96   1   2   0   0|2852M  125M  240k 4816M|  37M   96k
22-03 11:03:56| 97   1   1   1   0|2851M  125M  240k 4816M|  46M   92k
22-03 11:03:57| 96   2   1   2   0|2850M  125M  240k 4817M|  46M   96k
22-03 11:03:58| 97   1   0   0   0|2849M  125M  240k 4818M|  39M   72k
22-03 11:03:59| 98   1   1   1   0|2849M  126M  240k 4817M|  37M   76k
22-03 11:04:00| 98   1   0   0   0|2847M  123M  240k 4823M|  37M   48k
22-03 11:04:01| 98   1   0   0   0|2846M  126M  240k 4821M|  37M   72k
22-03 11:04:02| 98   2   1   0   0|2844M  122M  240k 4827M|  37M   68k
22-03 11:04:03| 96   2   1   2   0|2843M  136M  240k 4813M|  37M   92k
22-03 11:04:04| 97   1   1   0   0|2840M  134M  240k 4818M|  37M   48k
22-03 11:04:05| 62   1   6  31   0|2840M  131M  240k 4821M|  33M   44k
22-03 11:04:06| 27   1  30  42   0|2840M  126M  240k 4827M|  22M   24k
22-03 11:04:07| 31   1  38  30   0|2841M  135M  240k 4817M|  22M   24k
22-03 11:04:08| 33   1  24  42   0|2840M  127M  240k 4826M|  23M   28k
22-03 11:04:09| 33   1   7  59   0|2839M  126M  240k 4828M|  24M   40k
22-03 11:04:10| 31   0   7  61   0|2839M  127M  240k 4827M|  21M 8192B
22-03 11:04:11| 57   1  10  31   0|2834M  123M  240k 4836M|  32M  100k
22-03 11:04:12| 96   2   1   2   0|2832M  123M  240k 4838M|  45M   50k
22-03 11:04:13| 97   1   1   2   0|2830M  126M  240k 4836M|  38M   12k
22-03 11:04:14| 90   1   1   6   0|2830M  122M  240k 4840M|  33M   48k
22-03 11:04:15| 98   2   1   1   0|2831M  127M  240k 4834M|  37M   64k
22-03 11:04:16| 99   1   1   1   0|2829M  126M  240k 4837M|  41M   48k
22-03 11:04:17| 97   2   0   0   0|2828M  127M  240k 4837M|  46M   36k
22-03 11:04:18| 97   1   1   1   0|2825M  122M  240k 4845M|  45M   60k
22-03 11:04:19| 99   1   0   1   0|2826M  127M  240k 4839M|  37M   60k
22-03 11:04:20| 98   1   1   0   0|2823M  126M  240k 4844M|  37M   12k
22-03 11:04:21| 97   2   0   0   0|2821M  122M  240k 4850M|  37M   61k
22-03 11:04:22| 97   1   0   1   0|2823M  127M  240k 4843M|  37M   96k
22-03 11:04:23| 96   2   1   3   0|2820M  123M  240k 4849M|  37M  112k
22-03 11:04:24| 97   1   1   1   0|2822M  122M  240k 4849M|  36M   36k
22-03 11:04:25| 97   2   0   0   0|2818M  127M  240k 4848M|  36M   36k
22-03 11:04:26| 97   1   0   1   0|2818M  127M  240k 4848M|  36M   20k
22-03 11:04:27| 98   1   0   1   0|2820M  128M  240k 4844M|  37M   64k
22-03 11:04:28| 96   3   0   2   0|2861M  126M  240k 4805M|  37M   96k
22-03 11:04:29| 97   2   0   0   0|2863M  123M  240k 4807M|  37M   40k
22-03 11:04:30| 98   1   0   0   0|2861M  135M  240k 4797M|  37M   20k
22-03 11:04:31| 97   1   0   1   0|2861M  126M  240k 4806M|  37M   64k
22-03 11:04:32| 97   2   0   1   0|2862M  124M  240k 4807M|  37M   24k
22-03 11:04:33| 98   1   1   1   0|2862M  126M  240k 4805M|  37M   36k
22-03 11:04:34| 98   1   1   0   0|2860M  122M  240k 4811M|  37M   68k
22-03 11:04:35| 97   2   1   1   0|2860M  124M  240k 4809M|  36M   52k
22-03 11:04:36| 97   2   1   2   0|2861M  131M  240k 4801M|  37M 4096B
22-03 11:04:37| 73   1   2  24   0|2862M  126M  240k 4804M|  35M   32k
22-03 11:04:38| 53   1  14  33   0|2860M  131M  240k 4801M|  29M   28k
22-03 11:04:39| 98   2   0   0   0|2858M  123M  240k 4812M|  46M   40k
22-03 11:04:40| 82   1   2  15   0|2856M  122M  240k 4814M|  39M   56k
22-03 11:04:41| 45   1  11  43   0|2856M  122M  240k 4814M|  25M   32k
22-03 11:04:42| 58   1  11  31   0|2856M  124M  240k 4812M|  29M   33k
22-03 11:04:43| 97   1   1   1   0|2856M  123M  240k 4814M|  37M   24k
22-03 11:04:44| 93   2   1   6   0|2853M  143M  240k 4796M|  41M  126k
22-03 11:04:45| 42   1   8  48   0|2851M  148M  240k 4793M|  29M    0 
22-03 11:04:46| 57   1   5  37   0|2850M  129M  240k 4814M|  37M   12k
22-03 11:04:47| 44   1   4  50   0|2848M  122M  240k 4822M|  25M   44k
22-03 11:04:48| 96   1   1   2   0|2849M  134M  240k 4809M|  36M   72k
