----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
14-05 05:22:00|  2   0  97   0   0|1251M 1501M  188k 4967M|   0     0 
14-05 05:22:01|  2   1  97   0   0|1251M 1501M  188k 4967M|   0     0 
14-05 05:22:02|  2   0  97   0   0|1251M 1501M  188k 4967M|   0     0 
14-05 05:22:03|  2   1  97   0   0|1251M 1501M  188k 4967M|   0     0 
14-05 05:22:04|  3   1  96   0   0|1251M 1501M  188k 4967M|   0     0 
14-05 05:22:05|  2   0  97   0   0|1251M 1501M  188k 4967M|   0     0 
14-05 05:22:06|  2   1  96   0   0|1251M 1501M  188k 4967M|   0     0 
14-05 05:22:07|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:08|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:09|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:10|  1   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:11|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:12|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:13|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:14|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:15|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:16|  6   0  80  13   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:17|  3   1  97   0   0|1251M 1500M  188k 4967M|   0  9218B
14-05 05:22:18|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:19|  2   1  97   0   0|1251M 1500M  188k 4967M|   0  2048B
14-05 05:22:20|  1   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:21|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:22|  2   0  96   0   0|1251M 1500M  188k 4967M|   0    67k
14-05 05:22:23|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:24|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:25|  1   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:26|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:27|  1   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:28|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:29|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:30|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:31|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:32|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:33|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:34|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:35|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:36|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:37|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:38|  1   1  97   0   0|1251M 1500M  188k 4967M|   0    60k
14-05 05:22:39|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:40|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:41|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:42|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:43|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:44|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:45|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:46|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:47|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:48|  2   1  97   0   0|1251M 1500M  188k 4967M|   0  9219B
14-05 05:22:49|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:50|  2   0  97   0   0|1251M 1500M  188k 4967M|   0  4096B
14-05 05:22:51|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:52|  2   1  97   0   0|1251M 1500M  188k 4967M|   0  5121B
14-05 05:22:53|  2   0  96   0   0|1251M 1500M  188k 4967M|   0    64k
14-05 05:22:54|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:55|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:56|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:57|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:22:58|  3   1  97   0   0|1251M 1500M  188k 4967M|   0  4097B
14-05 05:22:59|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:00|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:01|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:02|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:03|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:04|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:05|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:06|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:07|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:08|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:09|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:10|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:11|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:12|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:13|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:14|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:15|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:16|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:17|  1   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:18|  2   0  97   0   0|1251M 1500M  188k 4967M|   0  1024B
14-05 05:23:19|  2   1  97   0   0|1251M 1500M  188k 4967M|   0  8191B
14-05 05:23:20|  2   1  97   0   0|1251M 1500M  188k 4967M|   0    42k
14-05 05:23:21|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:22|  2   1  97   0   0|1251M 1500M  188k 4967M|   0    36k
14-05 05:23:23|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:24|  2   0  97   0   0|1251M 1500M  188k 4967M|   0    64k
14-05 05:23:25|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:26|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:27|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:28|  3   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:29|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:30|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:31|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:32|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:33|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:34|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:35|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:36|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:37|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:38|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:39|  2   1  96   0   0|1251M 1500M  188k 4967M|   0    36k
14-05 05:23:40|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:41|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:42|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:43|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:44|  3   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:45|  1   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:46|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:47|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:48|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:49|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:50|  2   0  97   0   0|1251M 1500M  188k 4967M|   0  6138B
14-05 05:23:51|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:52|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:53|  3   1  97   0   0|1251M 1500M  188k 4967M|   0   116k
14-05 05:23:54|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:55|  2   1  96   0   0|1251M 1500M  188k 4967M|   0    64k
14-05 05:23:56|  1   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:57|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:58|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:23:59|  3   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:00|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:01|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:02|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:03|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:04|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:05|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:06|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:07|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:08|  1   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:09|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:10|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:11|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:12|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:13|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:14|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:15|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:16|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:17|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:18|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:19|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:20|  2   0  96   0   0|1251M 1500M  188k 4967M|   0  2048B
14-05 05:24:21|  2   1  97   0   0|1251M 1500M  188k 4967M|   0  9219B
14-05 05:24:22|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:23|  3   1  96   0   0|1251M 1500M  188k 4967M|   0  2047B
14-05 05:24:24|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:25|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:26|  3   1  97   0   0|1251M 1500M  188k 4967M|   0    64k
14-05 05:24:27|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:28|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:29|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:30|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:31|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:32|  3   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:33|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:34|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:35|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:36|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:37|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:38|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:39|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:40|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:41|  2   1  96   0   0|1251M 1500M  188k 4967M|   0    36k
14-05 05:24:42|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:43|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:44|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:45|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:46|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:47|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:48|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:49|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:50|  3   0  97   0   0|1251M 1500M  188k 4967M|   0  2048B
14-05 05:24:51|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:52|  2   1  96   0   0|1251M 1500M  188k 4967M|   0  4095B
14-05 05:24:53|  2   1  97   0   0|1251M 1500M  188k 4967M|   0  4097B
14-05 05:24:54|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:55|  1   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:56|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:24:57|  3   1  96   0   0|1251M 1500M  188k 4967M|   0    68k
14-05 05:24:58|  2   1  97   0   0|1251M 1501M  188k 4967M|   0     0 
14-05 05:24:59|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:00|  2   1  97   0   0|1251M 1501M  188k 4967M|   0     0 
14-05 05:25:01|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:02|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:03|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:04|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:05|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:06|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:07|  3   1  95   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:08|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:09|  1   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:10|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:11|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:12|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:13|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:14|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:15|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:16|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:17|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:18|  6   8  86   0   0|1256M 1495M  188k 4968M|   0  9218B
14-05 05:25:19|  3   1  96   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:20|  2   1  96   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:21|  3   1  97   0   0|1252M 1499M  188k 4967M|   0   101k
14-05 05:25:22|  2   1  97   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:23|  2   1  97   0   0|1252M 1499M  188k 4967M|   0    12k
14-05 05:25:24|  3   0  97   0   0|1252M 1499M  188k 4967M|   0  2049B
14-05 05:25:25|  2   1  96   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:26|  2   1  96   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:27|  3   1  97   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:28|  2   1  96   0   0|1252M 1499M  188k 4967M|   0    64k
14-05 05:25:29|  2   1  97   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:30|  2   1  96   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:31|  3   1  97   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:32|  2   1  97   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:33|  2   1  97   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:34|  2   1  97   0   0|1252M 1499M  188k 4967M|   0     0 
14-05 05:25:35|  2   0  96   0   0|1252M 1500M  188k 4967M|   0     0 
14-05 05:25:36|  2   1  97   0   0|1252M 1500M  188k 4967M|   0     0 
14-05 05:25:37|  2   1  97   0   0|1252M 1500M  188k 4967M|   0     0 
14-05 05:25:38|  1   1  97   0   0|1252M 1500M  188k 4967M|   0    40k
14-05 05:25:39|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:40|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:41|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:42|  1   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:43|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:44|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:45|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:46|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:47|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:48|  3   1  96   0   0|1251M 1500M  188k 4967M|   0   292k
14-05 05:25:49|  3   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:50|  1   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:51|  3   1  96   0   0|1251M 1500M  188k 4967M|   0   157k
14-05 05:25:52|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:53|  2   0  96   0   0|1251M 1500M  188k 4967M|   0    11k
14-05 05:25:54|  2   1  97   0   0|1251M 1500M  188k 4967M|   0  5120B
14-05 05:25:55|  2   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:56|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:57|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:25:58|  2   1  97   0   0|1251M 1500M  188k 4967M|   0    64k
14-05 05:25:59|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:26:00|  2   0  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:26:01|  2   2  96   0   0|1252M 1500M  188k 4967M|   0     0 
14-05 05:26:02|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:26:03|  3   1  96   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:26:04|  2   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:26:05|  1   1  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:26:06|  2   0  97   0   0|1251M 1500M  188k 4967M|   0     0 
14-05 05:26:07|  2   1  96   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:08|  2   1  96   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:09|  3   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:10|  2   1  96   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:11|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:12|  3   0  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:13|  1   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:14|  3   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:15|  2   1  96   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:16|  2   0  96   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:17|  3   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:18|  3   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:19|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:20|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:21|  2   1  97   0   0|1251M 1500M  188k 4968M|   0    26k
14-05 05:26:22|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:23|  2   1  96   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:24|  3   0  96   0   0|1251M 1500M  188k 4968M|   0  3072B
14-05 05:26:25|  3   1  97   0   0|1251M 1500M  188k 4968M|   0  9218B
14-05 05:26:26|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:27|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:28|  2   0  96   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:29|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:30|  2   1  96   0   0|1251M 1500M  188k 4968M|   0    64k
14-05 05:26:31|  2   0  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:32|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:33|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:34|  2   0  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:35|  3   1  96   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:36|  2   0  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:37|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:38|  2   0  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:39|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:40|  2   0  97   0   0|1252M 1500M  188k 4968M|   0   104k
14-05 05:26:41|  2   1  96   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:42|  2   1  96   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:43|  2   0  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:44|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:45|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:46|  2   0  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:47|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:48|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:49|  2   1  96   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:50|  2   1  97   0   0|1252M 1500M  188k 4968M|   0    64k
14-05 05:26:51|  3   1  96   0   0|1252M 1500M  188k 4968M|   0    34k
14-05 05:26:52|  1   0  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:26:53|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:54|  2   0  96   0   0|1252M 1500M  188k 4968M|   0  3070B
14-05 05:26:55|  2   1  96   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:56|  2   0  97   0   0|1252M 1500M  188k 4968M|   0  5120B
14-05 05:26:57|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:58|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:26:59|  1   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:00|  3   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:01|  3   1  96   0   0|1252M 1500M  188k 4968M|   0    64k
14-05 05:27:02|  3   1  96   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:03|  2   0  96   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:04|  2   0  96   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:27:05|  2   1  96   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:27:06|  2   0  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:27:07|  4   1  94   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:27:08|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:27:09|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:10|  2   0  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:27:11|  3   1  96   0   0|1252M 1500M  188k 4968M|   0   124k
14-05 05:27:12|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:13|  3   0  96   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:14|  2   0  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:15|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:16|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:17|  2   0  96   0   0|1252M 1499M  188k 4968M|   0     0 
14-05 05:27:18|  2   0  97   0   0|1252M 1499M  188k 4968M|   0     0 
14-05 05:27:19|  2   0  97   0   0|1252M 1499M  188k 4968M|   0     0 
14-05 05:27:20|  2   1  97   0   0|1252M 1499M  188k 4968M|   0     0 
14-05 05:27:21|  2   1  97   0   0|1252M 1499M  188k 4968M|   0    20k
14-05 05:27:22|  1   1  96   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:23|  2   1  97   0   0|1252M 1500M  188k 4968M|   0     0 
14-05 05:27:24|  2   1  97   0   0|1251M 1500M  188k 4968M|   0  3073B
14-05 05:27:25|  2   0  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:27:26|  2   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:27:27|  2   0  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:27:28|  2   1  97   0   0|1251M 1500M  188k 4968M|   0  9221B
14-05 05:27:29|  1   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
14-05 05:27:30|  3   1  97   0   0|1251M 1500M  188k 4968M|   0     0 
