"Point.Forecast" "Lo.95" "Hi.95"
"29.66667" 117.867616884421 -593.661578370714 829.396812139556
"29.70833" 153.34966671861 -558.179528536525 864.878861973745
"29.75000" 165.00037903071 -546.528816224425 876.529574285845
"29.79167" 91.5404511687389 -619.988744086396 803.069646423874
"29.83333" 203.277983210818 -508.251212044317 914.807178465952
"x"
"1" "======"
"Point.Forecast" "Lo.95" "Hi.95"
"26.87500" 379.919940833648 -237.774324598679 997.614206265974
"26.91667" 12.6587266091209 -712.128734448092 737.446187666334
"26.95833" 68.1638426701076 -709.961826254846 846.289511595061
"27.00000" 100.580100467276 -691.398402228975 892.558603163527
"27.04167" 321.367848321259 -474.327722576157 1117.06341921868
"27.08333" 378.555659116216 -418.145465802134 1175.25678403457
"27.12500" 139.18001296665 -657.793728204197 936.153754137497
"27.16667" 178.251287741995 -618.79640579977 975.298981283761
"27.20833" 315.554345929842 -481.513411785672 1112.62210364536
"27.25000" 234.707332375502 -562.365869227277 1031.78053397828
"27.29167" 264.20466577528 -532.870012900737 1061.2793444513
"27.33333" 171.687450613512 -625.387628833525 968.762530060549
"27.37500" 228.411560325931 -568.663627861515 1025.48674851338
"27.41667" 240.56716093514 -556.508056756634 1037.64237862691
"27.45833" 180.287944167378 -616.787281529749 977.363169864504
"27.50000" 244.711941822799 -552.363286046405 1041.787169692
"27.54167" 203.695442002649 -593.379786455901 1000.7706704612
"27.58333" 194.950191583966 -602.12503703449 992.025420202422
"27.62500" 220.712202477968 -576.363026183875 1017.78743113981
"27.66667" 722.820161244045 -74.2550674295697 1519.89538991766
