"x"
"1" "house: 0"
"Point.Forecast" "Lo.95" "Hi.95"
"4.202381" 896.940726640255 -3738.54030300092 5532.42175628143
"4.208333" 925.166447899211 -3747.46377630124 5597.79667209966
"4.214286" 812.886825094244 -3896.5995638934 5522.37321408189
"4.220238" -269.652006813476 -5015.70835751225 4476.4043438853
"4.226190" 240.111925455026 -4542.2347495526 5022.45860046266
"4.232143" -185.596334726155 -5003.96001505425 4632.76734560194
"4.238095" -286.087834741754 -5140.20128539917 4568.02561591566
"4.244048" 671.512516870735 -4218.08933070352 5561.11436444499
"4.250000" 1033.32083306075 -3891.5136883978 5958.1553545193
"4.255952" 1228.06131994182 -3731.7556020522 6187.87824193584
"4.261905" 921.015069492987 -4073.53923851554 5915.56937750151
"x"
"1" "======"
"x"
"1" "house: 10"
"Point.Forecast" "Lo.95" "Hi.95"
"3.839286" 745.479479880944 228.905693779073 1262.05326598281
"3.845238" 840.06170460956 313.216832633788 1366.90657658533
"3.851190" 582.612763940067 45.6932524984405 1119.53227538169
"3.857143" 807.109361245643 260.300798395479 1353.91792409581
"3.863095" 643.219178314916 86.6972586695092 1199.74109796032
"3.869048" 601.953773680434 35.8851473767363 1168.02239998413
"3.875000" 669.576358643247 94.119381689364 1245.03333559713
"3.880952" 354.723315947838 -229.971283791589 939.417915687265
"3.886905" 473.309357227776 -120.479172136 1067.09788659155
"3.892857" 405.730891448439 -197.014378332703 1008.47616122958
"3.898810" 225.371718770488 -386.199129850576 836.942567391553
"3.904762" 578.378996334386 -41.891868306728 1198.6498609755
"3.910714" 389.027675492122 -239.822853777102 1017.87820476135
"3.916667" 623.34044213288 -13.9742609783298 1260.65514524409
"3.922619" 644.813592937841 -0.854335211975581 1290.48152108766
"3.928571" 431.015216455851 -222.899239785042 1084.92967269674
"3.934524" 733.086072960682 71.027798546435 1395.14434737493
"3.940476" 551.24815131203 -118.854976094429 1221.35127871849
"3.946429" 559.652950004831 -118.399587782222 1237.70548779188
"3.952381" 781.279208361344 95.3693843764336 1467.18903234625
"3.958333" 527.063802081395 -166.614314395229 1220.74191855802
"3.964286" 721.899633538775 20.539261177958 1423.26000589959
"3.970238" 758.88864353426 49.9292550234295 1467.84803204509
"3.976190" 521.049031900093 -195.428781571614 1237.5268453718
"3.982143" 771.126173579603 47.208015334664 1495.04433182454
"3.988095" 542.948811604292 -188.333994481213 1274.2316176898
"3.994048" 384.138776231249 -354.435245188295 1122.71279765079
"4.000000" 537.534452882087 -208.259505095171 1283.32841085935
"4.005952" 268.430042082655 -484.514624141186 1021.3747083065
"4.011905" 348.058422873324 -411.969677287767 1108.08652303442
"4.017857" 391.255146290855 -375.790977272797 1158.30126985451
"4.023810" 109.661890870325 -664.338624835945 883.662406576595
"4.029762" 430.195776470101 -350.697200161857 1211.08875310206
"4.035714" 495.143454308242 -292.581677696994 1282.86858631348
"4.041667" 453.669520571998 -340.829017017728 1248.16805816172
"4.047619" 673.86084509989 -127.353838285131 1475.07552848491
"4.053571" 375.187037896649 -432.687959557354 1183.06203535065
"4.059524" 494.711233705959 -319.769615762494 1309.19208317441
"4.065476" 754.811867388859 -66.2216866090266 1575.84542138675
"4.071429" 287.413518164956 -540.120855399034 1114.94789172895
"4.077381" 605.948366459046 -228.036155021715 1439.93288793981
"4.083333" 656.946179700968 -183.438984797454 1497.33134419939
"4.089286" 494.514746389598 -352.222678877873 1341.25217165707
"4.095238" 815.264250890511 -37.7781337470487 1668.30663552807
"4.101190" 687.169250158249 -172.131833646305 1546.4703339628
"4.107143" 722.73390653037 -142.780619787489 1588.24843284823
"4.113095" 974.854701779792 103.171021820843 1846.53838173874
"4.119048" 694.24681690543 -183.562661595641 1572.0562954065
"4.125000" 676.887814918215 -207.005008440968 1560.7806382774
"4.130952" 888.665802042684 -1.26878309569292 1778.60038718106
"4.136905" 869.991274910834 -25.9443301774786 1765.92687999915
"4.142857" 1013.88968832593 111.992991855368 1915.78638479649
"4.148810" 609.004633768527 -298.814012076586 1516.82327961364
"4.154762" 40.8541330461279 -872.848081235747 954.556347328003
"4.160714" 343.095559649887 -576.45257885247 1262.64369815224
"4.166667" 307.675888044645 -617.68124391182 1233.03302000111
"4.172619" 73.9993319436864 -857.130553895149 1005.12921778252
"4.178571" 434.097410068527 -502.769659980254 1370.96448011731
"4.184524" 256.202043473184 -686.367290624492 1198.77137757086
"4.190476" 306.8037607577 -641.4335472095 1255.0410687249
"4.196429" 648.415074387504 -305.456528534204 1602.28667730921
"4.202381" 415.269283983744 -544.203528293903 1374.74209626139
"4.208333" 483.086249624367 -481.955262508414 1448.12776175715
"4.214286" 534.359485108509 -436.218776949256 1504.93774716627
"4.220238" 175.200819854474 -800.882785897931 1151.28442560688
"4.226190" 480.02951324566 -501.528558423135 1461.58758491445
"4.232143" 445.963582124415 -541.038591478921 1432.96575572775
"4.238095" 53.8429188166809 -938.573492442855 1046.25933007622
"4.244048" 433.545087900284 -564.256182883034 1431.3463586836
"4.250000" 503.348142692693 -499.809082579771 1506.50536796516
"4.255952" 897.906319177712 -110.578416084006 1906.39105443943
"4.261905" 999.770175665058 -14.0140735198678 2013.55442484998
"x"
"1" "======"
"x"
"1" "house: 11"
"Point.Forecast" "Lo.95" "Hi.95"
"3.839286" 591.489819102076 -271.500277224942 1454.47991542909
"3.845238" 454.360464703935 -685.545771151826 1594.26670055969
"3.851190" 470.013483939714 -891.610747163413 1831.63771504284
"3.857143" 506.797531927422 -1045.18663903294 2058.78170288778
"3.863095" 478.453631184729 -1242.96705740242 2199.87431977188
"3.869048" 485.473681137107 -1390.13915398644 2361.08651626065
"3.875000" 476.193177880525 -1541.86475673496 2494.25111249601
"3.880952" 381.037321343134 -1770.05359901538 2532.12824170165
"3.886905" 283.041787323403 -1993.32076460746 2559.40433925426
"3.892857" 221.443425154311 -2173.64755182705 2616.53440213567
"3.898810" 190.009774061617 -2318.19578135083 2698.21532947406
"3.904762" 318.845513531686 -2297.58897416071 2935.28000122408
"3.910714" 397.251478133158 -2323.10948110929 3117.61243737561
"3.916667" 483.89252011685 -2336.56809275383 3304.35313298753
"3.922619" 484.346102264204 -2432.78131849396 3401.47352302237
"3.928571" 479.285246763097 -2531.40681804916 3489.97731157536
"3.934524" 432.746577762192 -2668.68873984607 3534.18189537045
"3.940476" 412.615307691195 -2776.98268413978 3602.21329952217
"3.946429" 488.558813500341 -2786.82966264665 3763.94728964733
"3.952381" 532.692503165763 -2826.29603356086 3891.68103989238
"3.958333" 468.899700061914 -2971.65814860815 3909.45754873198
"3.964286" 519.209126757732 -3001.02845474575 4039.44670826122
"3.970238" 510.880437788222 -3087.27283165624 4109.03370723268
"3.976190" 466.550063324044 -3207.86707012694 4140.96719677503
"3.982143" 430.562557642157 -3318.5674202037 4179.69253548802
"3.988095" 323.69676150977 -3498.68599156021 4146.07951457975
"3.994048" 206.094442720234 -3688.16341098581 4100.35229642627
"4.000000" 212.089056384592 -3752.74114821882 4176.919260988
"4.005952" 176.002666399682 -3858.16550950968 4210.17084230904
"4.011905" 207.062786368906 -3895.27157246926 4309.39714520708
"4.017857" 217.722754872529 -3951.66347236626 4387.10898211132
"4.023810" 174.240042682868 -4061.13666217738 4409.61674754311
"4.029762" 294.287034135103 -4006.06762010647 4594.64168837668
"4.035714" 209.523157025422 -4154.84214304302 4573.88845709386
"4.041667" 513.045061693214 -3914.4055357303 4940.49565911673
"4.047619" 583.749829138909 -3905.89972431292 5073.39938259073
"4.053571" 481.50293355226 -4069.49557589536 5032.50144299988
"4.059524" 387.18443559381 -4224.34695356303 4998.71582475065
"4.065476" 391.013120861784 -4280.26679725094 5062.2930389745
"4.071429" 468.621075262472 -4261.65274276831 5198.89489329325
"4.077381" 374.469018576088 -4414.07196106811 5163.00999822029
"4.083333" 528.936647958631 -4317.17096887327 5375.04426479053
"4.089286" 513.756644742647 -4389.2417597136 5416.75504919889
"4.095238" 559.855849181865 -4399.38075278469 5519.09245114842
"4.101190" 488.795031483415 -4526.04913304146 5503.63919600829
"4.107143" 448.699894730695 -4621.14194842906 5518.54173789045
"4.113095" 567.20840912521 -4557.04086611871 5691.45768436913
"4.119048" 517.103835174324 -4660.98123123992 5695.18890158856
"4.125000" 1008.66965884623 -4222.69720605691 6240.03652374937
"4.130952" 1089.74483207704 -4194.3665970462 6373.85626120027
"4.136905" 625.020763071139 -4711.31392616783 5961.35545231011
"4.142857" 502.146993095139 -4885.90481027122 5890.1987964615
"4.148810" 234.794946714874 -5204.48226224808 5674.07215567783
"4.154762" 153.827521675982 -5336.19714822562 5643.85219157758
"4.160714" 270.32783858981 -5269.97948107329 5810.63515825291
"4.166667" 244.177866890758 -5345.95983414102 5834.31556792253
"4.172619" 209.992507014314 -5429.53529561962 5849.52030964825
"4.178571" 310.717226317281 -5377.77186630349 5999.20631893805
"4.184524" 237.630386552364 -5499.40216321148 5974.66293631621
"4.190476" 604.881615175005 -5180.28707702699 6390.050307377
"4.196429" 1714.67532981437 -4118.23227423856 7547.5829338673
"4.202381" 1689.95056943398 -4190.30839064617 7570.20952951412
"4.208333" 1768.57170867025 -4158.66033991593 7695.80375725643
"4.214286" 1561.8736293516 -4411.96216333399 7535.70942203719
"4.220238" 296.70488308444 -5723.37388701117 6316.78365318005
"4.226190" 969.622524543014 -5096.34670702585 7035.59175611188
"4.232143" 405.594425014528 -5705.92069306581 6517.10954309486
"4.238095" 102.311851445704 -6054.41222542414 6259.03592831555
"4.244048" 1342.98671016247 -4858.61676626951 7544.59018659444
"4.250000" 1924.09216517012 -4322.06825536644 8170.25258570669
"4.255952" 2194.17312253445 -4096.22863882085 8484.57488388974
"4.261905" 1447.35573134221 -4886.97838042093 7781.68984310535
"x"
"1" "======"
"x"
"1" "house: 12"
"Point.Forecast" "Lo.95" "Hi.95"
"3.839286" 401.873025070802 -322.760140253323 1126.50619039493
"3.845238" 291.477571205995 -624.796499435957 1207.75164184795
"3.851190" 330.820080458877 -743.43460106403 1405.07476198178
"3.857143" 550.360723335681 -661.451171727655 1762.17261839902
"3.863095" 387.221353484831 -948.051284316193 1722.49399128586
"3.869048" 348.794854356239 -1099.45165970938 1797.04136842186
"3.875000" 352.35845829046 -1200.66533861232 1905.38225519324
"3.880952" 245.340352153958 -1405.82525492167 1896.50595922959
"3.886905" 262.748480123276 -1481.0441710347 2006.54113128125
"3.892857" 198.676482790009 -1633.06524531351 2030.41821089353
"3.898810" 147.806664987862 -1767.85058690215 2063.46391687787
"3.904762" 335.603834304514 -1660.4441748781 2331.65184348713
"3.910714" 381.544360511495 -1691.7796863285 2454.8684073515
"3.916667" 369.892348582128 -1777.92923419613 2517.71393136039
"3.922619" 360.986481437322 -1858.83389410914 2580.80685698378
"3.928571" 315.775321928859 -1973.78084640035 2605.33149025807
"3.934524" 279.89552029521 -2077.3342937402 2637.12533433063
"3.940476" 225.029861240854 -2197.98424198276 2648.04396446447
"3.946429" 327.469006383518 -2159.58995806901 2814.52797083604
"3.952381" 435.341253515449 -2114.15423400885 2984.83674103975
"3.958333" 362.485121065852 -2247.95395869638 2972.92420082808
"3.964286" 425.871888857166 -2244.12008442534 3095.86386213967
"3.970238" 405.832037284402 -2322.41320199232 3134.07727656113
"3.976190" 356.94732480187 -2428.33309804234 3142.22774764608
"3.982143" 415.445647802145 -2425.72523444382 3256.61653004811
"3.988095" 257.650501310636 -2638.33239407487 3153.63339669615
"3.994048" 182.974145861762 -2766.80243527257 3132.75072699609
"4.000000" 217.190284563188 -2785.41638745559 3219.79695658196
"4.005952" 137.494377787399 -2917.02878877965 3192.01754435445
"4.011905" 193.878190436313 -2911.69369302378 3299.45007389641
"4.017857" 209.675628432847 -2946.11930653694 3365.47056340264
"4.023810" 126.599354966162 -3078.63177863779 3331.83048857012
"4.029762" 275.980386180053 -2977.93595694667 3529.89672930678
"4.035714" 185.659395652565 -3116.22438732804 3487.54317863317
"4.041667" 345.723834309174 -3003.44045914575 3694.8881277641
"4.047619" 451.075652843806 -2944.7109147715 3846.86222045911
"4.053571" 348.512844174087 -3093.2645107749 3790.29019912308
"4.059524" 387.520650372125 -3099.64099045882 3874.68229120307
"4.065476" 422.309140865008 -3109.65366436467 3954.27194609468
"4.071429" 341.18622787265 -3235.01653564188 3917.38899138718
"4.077381" 315.223770338387 -3304.67832143317 3935.12586210995
"4.083333" 393.607728755243 -3269.4724099061 4056.68786741659
"4.089286" 342.440638716131 -3363.31448682823 4048.1957642605
"4.095238" 436.960350847202 -3310.98388549643 4184.90458719083
"4.101190" 327.835244321852 -3461.82845407997 4117.49894272367
"4.107143" 245.443423378875 -3585.48543203304 4076.37227879079
"4.113095" 424.672826077952 -3447.08140727297 4296.42705942887
"4.119048" 362.425484359434 -3549.72811586051 4274.57908457938
"4.125000" 755.670020619452 -3196.46999966791 4707.81004090681
"4.130952" 885.366006888976 -3106.3598965518 4877.09191032975
"4.136905" 489.318318851061 -3541.60473132531 4520.24136902744
"4.142857" 440.338384824202 -3629.40430786367 4510.08107751207
"4.148810" 218.127591487863 -3890.06794097276 4326.32312394849
"4.154762" 93.0866623258654 -4053.20511240159 4239.37843705332
"4.160714" 255.230106154674 -3928.81105394589 4439.27126625524
"4.166667" 217.433339066375 -4004.019654591 4438.88633272375
"4.172619" 154.490167537043 -4104.04600418933 4413.02633926341
"4.178571" 304.732206934781 -3990.56699965665 4600.03141352621
"4.184524" 200.309480335228 -4131.44076897372 4532.05972964417
"4.190476" 500.202544900185 -3867.69456591083 4868.0996557112
"4.196429" 1457.92350952996 -2945.82377191959 5861.67079097952
"4.202381" 1389.94352561119 -3049.36442350852 5829.2514747309
"4.208333" 1489.3619868858 -2985.22402920112 5963.94800297271
"4.214286" 1275.01194476261 -3234.57616986645 5784.60005939167
"4.220238" 284.729990620905 -4259.59063097335 4829.05061221516
"4.226190" 901.350761978165 -3677.43890998646 5480.14043394279
"4.232143" 421.218815637032 -4191.78235587084 5034.2199871449
"4.238095" 6.3362302830721 -4640.62457830743 4653.29703887358
"4.244048" 1048.50118627883 -3632.17287894076 5729.17525149841
"4.250000" 1666.0898207216 -3048.05640665217 6380.23604809537
"4.255952" 1803.00357751768 -2944.37881716104 6550.3859721964
"4.261905" 1256.37167496319 -3524.01581451384 6036.75916444023
"x"
"1" "======"
"x"
"1" "house: 13"
"Point.Forecast" "Lo.95" "Hi.95"
"3.839286" 111.095889212509 -422.575145365051 644.766923790068
"3.845238" 81.9215229215897 -580.898883361883 744.741929205062
"3.851190" 19.2330175084145 -751.388166228765 789.854201245594
"3.857143" 118.023376023708 -747.068021843129 983.114773890544
"3.863095" 30.0540864000232 -920.161281030909 980.269453830955
"3.869048" 28.8345382155549 -999.482223458885 1057.15129988999
"3.875000" 67.7919412923172 -1033.09927957345 1168.68316215808
"3.880952" -156.958499792902 -1325.92710416943 1012.01010458363
"3.886905" -441.83234968866 -1675.12619782734 791.461498450023
"3.892857" -566.066173978049 -1860.49262368287 728.360275726772
"3.898810" -621.956974021503 -1974.75627603719 730.842327994185
"3.904762" -556.668942244656 -1965.42444600421 852.086561514898
"3.910714" -512.997228027639 -1975.56968339918 949.575227343903
"3.916667" -71.8444676786689 -1586.32269632715 1442.63376096981
"3.922619" -5.75574596129513 -1570.4187840909 1558.90729216831
"3.928571" -13.4662242690084 -1626.75371902239 1599.82127048438
"3.934524" 74.9384008665824 -1585.55027978329 1735.42708151646
"3.940476" 7.98540671213505 -1698.39930266763 1714.3701160919
"3.946429" 16.0384934426152 -1735.0397156171 1767.11670250233
"3.952381" 67.5219011982503 -1727.13712270642 1862.18092510292
"3.958333" -11.5890875578652 -1848.79542597529 1825.61725085956
"3.964286" 42.6298650971869 -1836.16050313443 1921.4202333288
"3.970238" 37.5235509992789 -1881.95016999786 1956.99727199641
"3.976190" -19.6194284748681 -1978.9319312261 1939.69307427636
"3.982143" -135.821189838406 -2134.17841548051 1862.5360358037
"3.988095" -331.13938801315 -2367.79294694621 1705.51417091991
"3.994048" -587.937454525882 -2662.1804096672 1486.30550061544
"4.000000" -615.368509293245 -2726.5316850786 1495.79466649211
"4.005952" -705.497163947453 -2852.94589968734 1441.95157179243
"4.011905" -661.106917021023 -2844.23819811008 1522.02436406803
"4.017857" -659.557314988959 -2877.79722724106 1558.68259726315
"4.023810" -721.655973854287 -2974.45743562293 1531.14548791436
"4.029762" -586.208975177692 -2873.0497094628 1700.63175910741
"4.035714" -104.690233409473 -2425.07094825442 2215.69048143547
"4.041667" -550.088260021439 -2903.53101047513 1803.35449043225
"4.047619" -63.155042208188 -2449.20175120232 2322.89166678595
"4.053571" -161.627252484874 -2579.83837133708 2256.58386636734
"4.059524" -460.496943136554 -2910.45023517687 1989.45634890376
"4.065476" -537.127207807086 -3018.41664094822 1944.16222533405
"4.071429" -224.402444286792 -2736.63718030502 2287.83229173143
"4.077381" -277.281340246576 -2820.084810178 2265.52212968485
"4.083333" -57.7938592894287 -2630.80291573171 2515.21519715285
"4.089286" -3.84994133716538 -2606.71407962266 2599.01419694833
"4.095238" 72.7135777721125 -2559.66706343679 2705.09421898101
"4.101190" -1.0090435265048 -2662.57887316654 2660.56078611353
"4.107143" 23.3324623896747 -2667.10989452653 2713.77481930588
"4.113095" 85.0549806381834 -2633.95333007503 2804.06329135139
"4.119048" -1.5991472877991 -2748.87640150992 2745.67810693432
"4.125000" 41.0920277816649 -2734.16623576876 2816.35029133209
"4.130952" 58.3875816378504 -2744.57238012465 2861.34754340035
"4.136905" 122.355309515366 -2708.03524040567 2952.74585943641
"4.142857" 55.2190124509222 -2802.33882299546 2912.77684789731
"4.148810" -495.274947475067 -3379.7442055466 2389.19431059646
"4.154762" -734.37657134348 -3645.50848498093 2176.75534229397
"4.160714" -589.013477739742 -3526.56605368407 2348.53909820458
"4.166667" -605.889584061375 -3569.6273009108 2357.84813278805
"4.172619" -651.349868652547 -3641.04339343306 2338.34365612797
"4.178571" -559.435330390012 -3574.86125220491 2455.99059142489
"4.184524" -623.768246007487 -3664.70882546509 2417.17233345012
"4.190476" -664.647509372374 -3730.89044261016 2401.59542386541
"4.196429" -655.053588189334 -3746.39178441914 2436.28460804048
"4.202381" -736.185374404565 -3852.4167459988 2380.04599718967
"4.208333" -709.024696815838 -3849.95196104002 2431.90256740834
"4.214286" -682.473218723665 -3847.90371029752 2482.95727285019
"4.220238" -753.112138792989 -3942.85763253135 2436.63335494537
"4.226190" -683.3473258561 -3897.22386870321 2530.52921699101
"4.232143" -702.176120916651 -3940.00387274373 2535.65163091043
"4.238095" -760.028562039955 -4021.63164462685 2501.57452054694
"4.244048" -673.666277539711 -3958.87263120747 2611.54007612805
"4.250000" -716.580844624556 -4025.22209202774 2592.06040277863
"4.255952" -105.161452688675 -3437.07276931408 3226.74986393673
"4.261905" 156.829416035287 -3198.19057491784 3511.84940698842
"x"
"1" "======"
"x"
"1" "house: 14"
"Point.Forecast" "Lo.95" "Hi.95"
"3.839286" 1304.83972094119 -1027.07054313923 3636.74998502161
"3.845238" 760.287634166818 -2364.97636115417 3885.5516294878
"3.851190" 898.514877161119 -2856.04829332566 4653.0780476479
"3.857143" 1158.13811274866 -3134.43852161697 5450.7147471143
"3.863095" 841.288968971443 -3929.00281692886 5611.58075487175
"3.869048" 777.033739252535 -4427.30611161751 5981.37359012258
"3.875000" 736.374693914192 -4868.50022387658 6341.24961170496
"3.880952" 262.89352691881 -5715.74280629349 6241.52986013111
"3.886905" -665.932399400816 -6996.30063241319 5664.43583361156
"3.892857" -862.141551704077 -7525.70152564131 5801.41842223315
"3.898810" -921.827365420151 -7902.69415164265 6059.03942080235
"3.904762" -704.439679039293 -7988.80448646832 6579.92512838973
"3.910714" -276.499672651374 -7852.21351416074 7299.21416885799
"3.916667" 683.034755363639 -7173.23088227634 8539.30039300361
"3.922619" 676.112593549501 -7451.02585303111 8803.25104013011
"3.928571" 782.051431442159 -7607.21843491777 9171.32129780209
"3.934524" 650.193546569827 -7993.26169143198 9293.64878457163
"3.940476" 639.787603430787 -8250.5885422712 9530.16374913278
"3.946429" 766.864215674679 -8363.75775507808 9897.48618642744
"3.952381" 894.029533827682 -8470.67692892485 10258.7359965802
"3.958333" 831.120596987678 -8761.96007056877 10424.2012645441
"3.964286" 840.335250012 -8975.80789559113 10656.4783956151
"3.970238" 825.660524072662 -9208.58761994378 10859.9086680891
"3.976190" 819.576817250984 -9428.13538481751 11067.2890193195
"3.982143" -839.098071238943 -11295.9176133918 9617.7214709139
"3.988095" -3.69357355487057 -10665.5200820794 10658.1329349696
"3.994048" -199.523635052806 -11062.4888867049 10663.4416165993
"4.000000" -921.509972422621 -11981.956781631 10138.9368367858
"4.005952" -1035.62031744709 -12290.0840176886 10218.8433827944
"4.011905" -1020.33871800955 -12465.5308413765 10424.8534053574
"4.017857" -994.796391572807 -12627.5902220121 10637.9974388665
"4.023810" -1051.71696503026 -12869.1346974383 10765.7007673778
"4.029762" -959.647060780417 -12958.8483434891 11039.5542219283
"4.035714" -804.884387074834 -12983.1560618111 11373.3872876615
"4.041667" 845.208038924769 -11509.5388441324 13199.9549219819
"4.047619" 974.931256082578 -11553.8053164987 13503.6678286639
"4.053571" 528.815236128753 -12171.527659473 13229.1581317305
"4.059524" -464.624291104003 -13334.2854842586 12405.0369020506
"4.065476" -543.604242060435 -13580.3848564343 12493.1763723134
"4.071429" 526.814417841955 -12674.9702474236 13728.5990831075
"4.077381" -118.291939564125 -13483.0436360517 13246.4597569234
"4.083333" 786.947878266923 -12738.807459957 14312.7032164908
"4.089286" 882.157892310086 -12802.7069966912 14567.0227813113
"4.095238" 885.565153909232 -12956.5805103635 14727.710818182
"4.101190" 746.44775038615 -13251.2115593581 14744.1070601304
"4.107143" 697.702054414471 -13453.7620292907 14849.1661381196
"4.113095" 903.222680300298 -13400.3924317308 15206.8377923314
"4.119048" 944.775994828853 -13509.3886241953 15398.940613853
"4.125000" 1989.37905716124 -12613.7830796698 16592.5411939923
"4.130952" 2080.21889880577 -12670.4357970137 16830.8735946253
"4.136905" 1134.6305075128 -13762.0564904753 16031.3175055009
"4.142857" 649.883211225155 -14391.4183639961 15691.1847864464
"4.148810" -777.021279052731 -15961.5602130303 14407.5176549248
"4.154762" -1021.18628786468 -16347.6239756709 14305.2513999415
"4.160714" -787.337692844323 -16254.3723717649 14679.6969860763
"4.166667" -818.796983631616 -16425.1620735447 14787.5681062815
"4.172619" -862.864409693968 -16607.3269562652 14881.5981368773
"4.178571" -678.820047598872 -16560.1792602453 15202.5391650476
"4.184524" -820.793600505765 -16837.879477838 15196.2922768265
"4.190476" 144.254176691696 -16007.4178594339 16295.9262128173
"4.196429" 2523.22467867776 -13761.9212869956 18808.3706443512
"4.202381" 2510.16223471523 -13907.3725584264 18927.6970278568
"4.208333" 2636.92661586242 -13911.9379447272 19185.7911764521
"4.214286" 2223.66229617934 -14455.4979886032 18902.8225809619
"4.220238" -873.723616820431 -17682.1696296496 15934.7223960087
"4.226190" 650.203962158582 -16286.54091184 17586.9488361572
"4.232143" -636.422726678257 -17700.5018547076 16427.656401351
"4.238095" -1175.8250318723 -18366.2952420897 16014.6451783451
"4.244048" 1714.14644488283 -15601.7923286604 19030.085218426
"4.250000" 2982.99804193487 -14457.5066861349 20423.5027700046
"4.255952" 4783.01924064617 -12781.16803718 22347.2065184723
"4.261905" 3280.9015402072 -14406.1034151626 20967.906495577
"x"
"1" "======"
"x"
"1" "house: 15"
"Point.Forecast" "Lo.95" "Hi.95"
"3.839286" 798.655926649861 238.842151747543 1358.46970155218
"3.845238" 895.647582283044 325.921578684377 1465.37358588171
"3.851190" 632.069376999599 52.6006757027691 1211.53807829643
"3.857143" 1008.08065517391 419.030375156352 1597.13093519146
"3.863095" 772.782791173922 174.304312868407 1371.26126947944
"3.869048" 694.928426376761 87.1679919940918 1302.68886075943
"3.875000" 695.518730444112 78.6159810523327 1312.42147983589
"3.880952" 370.142084615111 -255.769457707973 996.053626938195
"3.886905" 552.536188402881 -82.2563095201701 1187.32868632593
"3.892857" 503.684978424625 -139.865930226363 1147.23588707561
"3.898810" 321.743983159486 -330.447728403639 973.93569472261
"3.904762" 671.517127920607 10.7976070664374 1332.23664877478
"3.910714" 529.679176691362 -139.459479973973 1198.8178333567
"3.916667" 757.920200271561 80.4670296021673 1435.37337094095
"3.922619" 821.474309681862 135.807440819045 1507.14117854468
"3.928571" 572.331805489051 -121.451526439776 1266.11513741788
"3.934524" 824.021237481531 122.215304001063 1525.827170962
"3.940476" 587.443030384436 -122.294826062941 1297.18088683181
"3.946429" 594.812854883239 -122.769252948779 1312.39496271526
"3.952381" 848.03879227484 122.697260245433 1573.38032430425
"3.958333" 581.258011116337 -151.760811761283 1314.27683399396
"3.964286" 787.539451712879 46.9229171290108 1528.15598629675
"3.970238" 827.338561638826 79.2014699870728 1575.47565329058
"3.976190" 579.753754939198 -175.829042979911 1335.33655285831
"3.982143" 878.825013134219 115.86916833231 1641.78085793613
"3.988095" 637.220605223602 -133.037713604257 1407.47892405146
"3.994048" 502.059605240016 -275.432603293063 1279.5518137731
"4.000000" 690.059512902718 -94.5998978837519 1474.71892368919
"4.005952" 384.214250173317 -407.547486425451 1175.97598677208
"4.011905" 519.296912313013 -279.504004153675 1318.0978287797
"4.017857" 576.793460617359 -228.985144679497 1382.57206591422
"4.023810" 273.311918487497 -539.384468461696 1086.00830543669
"4.029762" 628.456029189524 -191.099749245597 1448.01180762465
"4.035714" 638.755366961982 -187.602866840116 1465.11360076408
"4.041667" 567.013234827542 -266.091912905113 1400.1183825602
"4.047619" 807.169323287662 -32.6285355955188 1646.96718217084
"4.053571" 434.076602755692 -412.361050229393 1280.51425574078
"4.059524" 623.157667659376 -229.868098069318 1476.18343338807
"4.065476" 927.384743783874 67.8213583356858 1786.94812923206
"4.071429" 466.06468523663 -399.986970387488 1332.11634086075
"4.077381" 780.581208755607 -91.9104684628073 1653.07288597402
"4.083333" 802.519233055094 -76.3652778003009 1681.40374391049
"4.089286" 602.723558021987 -282.507620839023 1487.954736883
"4.095238" 931.177066742919 39.6443995715035 1822.70973391433
"4.101190" 787.380551294586 -110.409375826398 1685.17047841557
"4.107143" 823.582579741268 -80.4212973776462 1727.58645686018
"4.113095" 1105.58888699794 195.413482775133 2015.76429122075
"4.119048" 780.38329099944 -135.922074617437 1696.68865661632
"4.125000" 848.844066597606 -73.5505234040943 1771.23865659931
"4.130952" 1033.00921954632 104.565340644353 1961.45309844829
"4.136905" 843.010303363135 -91.4437045348764 1777.46431126115
"4.142857" 1089.42377958028 148.99805179377 2029.84950736678
"4.148810" 700.363583335622 -245.996182339624 1646.72334901087
"4.154762" 143.329079144043 -808.927746872464 1095.58590516055
"4.160714" 486.362710477123 -471.75488110606 1444.4803020603
"4.166667" 458.473392675126 -505.469331716361 1422.41611706661
"4.172619" 208.90007551833 -760.832791055454 1178.63294209211
"4.178571" 611.553049335814 -363.935591868959 1587.04169054059
"4.184524" 415.901219570807 -565.309433513259 1397.11187265487
"4.190476" 390.102434667522 -596.797054810401 1377.00192414544
"4.196429" 846.530522859385 -146.025197963336 1839.08624368211
"4.202381" 580.845786808587 -417.33411458396 1579.02568820113
"4.208333" 665.03859209118 -338.733977841951 1668.81116202431
"4.214286" 702.305554375387 -307.028695888759 1711.63980463953
"4.220238" 246.790107169377 -768.07534468245 1261.6555590212
"4.226190" 688.260401364288 -332.106268989334 1708.62707171791
"4.232143" 641.637983040733 -384.200405095851 1667.47637117732
"4.238095" 208.721777218774 -822.559297552207 1240.00285198975
"4.244048" 641.395220996505 -395.2999665041 1678.09040849711
"4.250000" 730.22426401518 -311.856907675894 1772.30543570625
"4.255952" 1070.00546821157 22.5660069541859 2117.44492946896
"4.261905" 1058.60844216498 5.83796309307763 2111.37892123689
"x"
"1" "======"
"x"
"1" "house: 16"
"Point.Forecast" "Lo.95" "Hi.95"
