"Point.Forecast" "Lo.95" "Hi.95"
"27.66667" 2823.78491284793 1698.78794862726 3948.7818770686
"27.70833" 2828.24312294651 1696.73861515203 3959.74763074099
"27.75000" 2832.70133304509 1694.72649465334 3970.67617143683
"27.79167" 2837.15954314367 1692.75095593968 3981.56813034765
"27.83333" 2841.61775324224 1690.81138546367 3992.42412102082
"27.87500" 2846.07596334082 1688.90718663916 4003.24474004249
"27.91667" 2850.5341734394 1687.03777919199 4014.03056768681
"27.95833" 2854.99238353798 1685.20259854231 4024.78216853365
"28.00000" 2859.45059363656 1683.40109521665 4035.50009205647
"28.04167" 2863.90880373514 1681.63273428806 4046.18487318221
"28.08333" 2868.36701383372 1679.89699484261 4056.83703282483
"28.12500" 2872.8252239323 1678.19336947075 4067.45707839384
"28.16667" 2877.28343403087 1676.52136378227 4078.04550427948
