"x"
"1" "house: 0"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"21.00000" 2169.95989213341 551.219933358566 3788.69985090826 241.112262442071 4098.80752182476
"21.04167" 1386.19408310597 -256.141768141629 3028.52993435356 -570.769786639743 3343.15795285168
"21.08333" 1165.19749316162 -491.612669235456 2822.00765555869 -809.013582103882 3139.40856842712
"21.12500" 1295.25264751713 -367.250000338866 2957.75529537313 -685.741442540199 3276.24673757446
"21.16667" 1265.03485764705 -400.897556178881 2930.96727147298 -720.046050633086 3250.11576592719
"21.20833" 1104.19781409064 -563.124134093957 2771.51976227524 -882.53882650126 3090.93445468255
"21.25000" 1626.58402436245 -41.5572167628341 3294.72526548773 -361.128863981968 3614.29691270686
"21.29167" 1314.11636305744 -354.364620544817 2982.59734665969 -674.001353417563 3302.23407953244
"21.33333" 3354.90493027925 1686.22768598008 5023.58217457842 1366.55335475975 5343.25650579875
"21.37500" 3299.70906877878 1630.94880539245 4968.46933216511 1311.25856991547 5288.15956764209
"21.41667" 1843.64975589098 174.842409619489 3512.45710216247 -144.856845690343 3832.1563574723
"21.45833" 2743.86281917281 1075.03520662494 4412.69043172068 755.332068833713 4732.39356951191
"21.50000" 2426.7148435364 757.875923890267 4095.55376318253 438.170619958715 4415.25906711408
"21.54167" 2418.98876562687 750.144903558405 4087.83262769534 430.438652789735 4407.53887846401
"21.58333" 3160.03236284309 1491.18578294794 4828.87894273825 1171.47901151571 5148.58571417048
"21.62500" 2861.91853674688 1193.07075260447 4530.76632088929 873.363750470386 4850.47332302337
"21.66667" 3611.16572236782 1942.31728445265 5280.014160283 1622.61015707304 5599.72128766261
"21.70833" 3276.62292271488 1607.7741916121 4945.47165381767 1288.06700806551 5265.17883736426
"21.75000" 2407.1366288806 738.287740405571 4075.98551735563 418.580526710629 4395.69273105057
"21.79167" 2655.80939809814 986.960438293379 4324.65835790291 667.25321093355 4644.36558526273
"21.83333" 2978.6724613785 1309.82346366907 4647.52145908793 990.116229047707 4967.22869370928
"21.87500" 3443.4595204696 1745.72203218093 5141.19700875826 1420.48052846264 5466.43851247655
"21.91667" 3444.14440432191 1727.55163395703 5160.73717468678 1398.69795795781 5489.590850686
"21.95833" 2400.21814556326 676.653178272939 4123.78311285358 346.463814142954 4453.97247698356
"22.00000" 2369.9422591613 641.93253858252 4097.95197974007 310.891677531977 4428.99284079062
"22.04167" 1599.57689712981 -130.139626085441 3329.29342034507 -461.507465281821 3660.66125954145
"22.08333" 1505.09809561116 -225.676661711456 3235.87285293378 -557.247230513996 3567.44342173632
"22.12500" 1263.07152359539 -468.121834397046 2994.26488158783 -799.772595992789 3325.91564318358
"22.16667" 1482.15672699027 -249.28945610276 3213.60291008331 -580.988652286572 3545.30210626712
"22.20833" 1055.61125241094 -675.937508981993 2787.16001380388 -1007.6563564492 3118.87886127109
"22.25000" 1663.67916397587 -67.9301103887594 3395.28843834051 -399.660550537427 3727.01887848917
"22.29167" 1543.15086749526 -188.483510734681 3274.7852457252 -520.218760118556 3606.52049510908
"22.33333" 3514.6334677251 1782.98458676357 5246.28234868663 1451.24655904072 5578.02037640947
"22.37500" 3356.82431499499 1625.16929832448 5088.4793316655 1293.43009516242 5420.21853482756
"22.41667" 2111.84937445623 380.190878171963 3843.5078707405 48.4510084081344 4175.24774050433
"22.45833" 2864.90901464218 1133.24902045924 4596.56900882511 801.508863737731 4928.30916554662
"22.50000" 2415.09804436119 683.437214511949 4146.75887421044 351.696897698923 4478.49919102346
"22.54167" 2355.46799118126 623.8067960299 4087.12918633261 292.066409234672 4418.86957312784
"22.58333" 3217.52851321405 1485.86711719597 4949.18990923212 1154.12669192001 5280.93033450809
"22.62500" 3158.07223322095 1426.41074819515 4889.73371824675 1094.67030586766 5221.47416057424
"22.66667" 3897.64906348453 2165.98753014004 5629.31059682903 1834.24707855597 5961.0510484131
"22.70833" 3230.05829104864 1498.39673603426 4961.71984606301 1166.65628029882 5293.46030179845
"22.75000" 2517.02711225292 785.365545607518 4248.68867889831 453.625087643878 4580.42913686195
"22.79167" 2313.05610478951 581.394532872057 4044.71767670697 249.65407389843 4376.4581356806
"22.83333" 2822.2633829452 1090.60180822629 4553.92495766411 758.861348715977 4885.66541717442
"22.87500" 3606.90582616371 1810.97007245262 5402.8415798748 1466.91638385367 5746.89526847375
"22.91667" 3360.80023096243 1523.54916605796 5198.0512958669 1171.58055890898 5550.01990301588
"22.95833" 2155.61234255391 303.205895169349 4008.01878993847 -51.6660815648856 4362.89076667271
"23.00000" 2116.71115844558 254.674660470185 3978.74765642097 -102.042178709894 4335.46449560105
"23.04167" 1330.36143715112 -535.365975267033 3196.08884956927 -892.789895825557 3553.51277012779
"23.08333" 1735.04352714025 -132.970694830573 3603.05774911108 -490.832707486821 3960.91976176732
"23.12500" 1168.56135666896 -700.356971089143 3037.47968442707 -1058.39218645064 3395.51489978857
"23.16667" 1498.45662725823 -371.007704913058 3367.92095942952 -729.147520248112 3726.06077476457
"23.20833" 1110.71938218584 -758.966437191783 2980.40520156347 -1117.14868360499 3338.58744797667
"23.25000" 1622.76454862382 -247.051935175294 3492.58103242293 -605.259213428355 3850.78831067599
"23.29167" 1384.46781049229 -485.402874007385 3254.33849499196 -843.620535678068 3612.55615666265
"23.33333" 3671.29670699087 1801.39470830492 5541.19870567682 1443.17104766614 5899.4223663156
"23.37500" 3383.29272267813 1513.37747680874 5253.20796854752 1155.15127836073 5611.43416699553
"23.41667" 2104.2363205382 234.313561607798 3974.15907946861 -123.914076143565 4332.38671721997
"23.45833" 2826.09921113085 956.17321819166 4696.02520407003 597.944960889933 5054.25346137176
"23.50000" 2118.81147753365 248.883680262764 3988.73927480454 -109.344922701094 4346.9678777684
"23.54167" 2149.40761621803 279.479030246714 4019.33620218934 -78.7497238112396 4377.5649562473
"23.58333" 2843.03678899224 973.107769320412 4712.96580866406 614.878932176935 5071.19464580754
"23.62500" 2930.38573941052 1060.45652756725 4800.3149512538 702.227653608813 5158.54382521223
"23.66667" 3859.76694352877 1989.8376273587 5729.69625969885 1631.60873341401 6087.92515364354
"23.70833" 3091.77522039933 1221.84585744293 4961.70458335572 863.616954535227 5319.93348626342
"23.75000" 2736.67182349978 866.742435430441 4606.60121156912 508.513527711765 4964.8301192878
"23.79167" 2142.60538935968 272.675989907678 4012.53478881167 -85.5529199916136 4370.76369871096
"23.83333" 2320.92717202001 450.997766519312 4190.85657752072 92.7688554612496 4549.08548857878
"x"
"1" "======"
"x"
"1" "house: 5"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"20.87500" 138.875224206257 57.6006606732335 220.14978773928 42.0306085068212 235.719839905692
"20.91667" 156.392596355646 64.1425210656628 248.64267164563 46.4698517558253 266.315340955467
"20.95833" 159.367108675243 63.0615764835316 255.672640866955 44.6119891224161 274.12222822807
"21.00000" 198.168279252214 95.3186558413346 301.017902663093 75.6153940557136 320.721164448714
"21.04167" 123.472210571951 20.6225871611293 226.321833982772 0.919325375519335 246.025095768382
"21.08333" 111.492987834349 8.64336442355385 214.342611245145 -11.0598973620512 234.04587303075
"21.12500" 107.967797484662 5.11817407388126 210.817420895442 -14.5850877117209 230.520682681044
"21.16667" 113.532888858984 10.6832654482031 216.382512269764 -9.01999633739911 236.085774055366
"21.20833" 90.7883831407553 -12.0612402700253 193.638006551536 -31.7645020556274 213.341268337138
"21.25000" 133.384115454138 30.5344920433573 236.233738864918 10.8312302577551 255.937000650521
"21.29167" 96.7086196661264 -6.14100374465417 199.558243076907 -25.8442655302563 219.261504862509
"21.33333" 151.162990722519 48.3133673117385 254.0126141333 28.6101055261364 273.715875918902
"21.37500" 155.450246735602 52.6006233248213 258.299870146382 32.8973615392191 278.003131931985
"21.41667" 101.861130920009 -0.988492490771932 204.710754330789 -20.6917542763741 224.414016116391
"21.45833" 150.151591689196 47.3019682784159 253.001215099977 27.5987064928137 272.704476885579
"21.50000" 103.701561007171 0.851937596390883 206.551184417952 -18.8513241892113 226.254446203554
"21.54167" 139.980740207989 37.1311167972086 242.83036361877 17.4278550116064 262.533625404372
"21.58333" 145.61147182997 42.7618484191898 248.461095240751 23.0585866335877 268.164357026353
"21.62500" 139.299159839126 36.4495364283456 242.148783249907 16.7462746427434 261.852045035509
"21.66667" 198.171416304109 95.3217928933284 301.021039714889 75.6185311077262 320.724301500492
"21.70833" 215.046436049443 112.196812638663 317.896059460224 92.4935508530606 337.599321245826
"21.75000" 194.739873320173 91.8902499093929 297.589496730954 72.1869881237907 317.292758516556
"21.79167" 220.875100928158 118.025477517377 323.724724338938 98.3222157317749 343.42798612454
"21.83333" 201.398019636944 98.5483962261636 304.247643047725 78.8451344405614 323.950904833327
"21.87500" 180.124673715839 75.3586933736397 284.890654058039 55.2883083935889 304.961039038089
"21.91667" 209.306241684587 103.994218649348 314.618264719826 83.8192263623349 334.793257006839
"21.95833" 174.189338028263 68.6588995018868 279.719776554639 48.4420645959396 299.936611460586
"22.00000" 198.168279252214 92.2666824316601 304.069876072767 71.9787434342097 324.357815070218
"22.04167" 123.472210571951 17.5706137514531 229.373807392448 -2.71732524598652 249.661746389888
"22.08333" 111.492987834349 5.59139101387694 217.394584654822 -14.6965479835579 237.682523652257
"22.12500" 107.967797484662 2.06620066420392 213.86939430512 -18.2217383332281 234.157333302552
"22.16667" 113.532888858984 7.6312920385257 219.434485679441 -12.6566469589064 239.722424676874
"22.20833" 90.7883831407553 -15.1132136797026 196.689979961213 -35.4011526771347 216.977918958645
"22.25000" 133.384115454138 27.4825186336799 239.285712274596 7.19457963624787 259.573651272028
"22.29167" 96.7086196661264 -9.19297715433152 202.610216486584 -29.4809161517636 222.898155484016
"22.33333" 151.162990722519 45.2613939020612 257.064587542977 24.9734549046291 277.352526540409
"22.37500" 155.450246735602 49.5486499151439 261.35184355606 29.2607109177119 281.639782553492
"22.41667" 101.861130920009 -4.04046590044929 207.762727740467 -24.3284048978814 228.050666737899
"22.45833" 150.151591689196 44.2499948687385 256.053188509654 23.9620558713065 276.341127507086
"22.50000" 103.701561007171 -2.20003581328648 209.603157827629 -22.4879748107185 229.891096825061
"22.54167" 139.980740207989 34.0791433875312 245.882337028447 13.7912043900992 266.170276025879
"22.58333" 145.61147182997 39.7098750095125 251.513068650428 19.4219360120804 271.80100764786
"22.62500" 139.299159839126 33.3975630186682 245.200756659584 13.1096240212361 265.488695657016
"22.66667" 198.171416304109 92.2698194836511 304.073013124567 71.981880486219 324.360952121999
"22.70833" 215.046436049443 109.144839228985 320.948032869901 88.8569002315534 341.235971867333
"22.75000" 194.739873320173 88.8382764997155 300.641470140631 68.5503375022835 320.929409138063
"22.79167" 220.875100928158 114.9735041077 326.776697748616 94.6855651102676 347.064636746048
"22.83333" 201.398019636944 95.4964228164862 307.299616457402 75.2084838190542 327.587555454834
"22.87500" 180.124673715839 72.3609794099851 287.888368021693 51.7163118897996 308.533035541879
"22.91667" 209.306241684587 101.011618691762 317.600864677412 80.2652393075754 338.347244061598
"22.95833" 174.189338028263 65.6823030998644 282.696372956662 44.895231218864 303.483444837662
"23.00000" 198.168279252214 89.3002335155215 307.036324988906 68.444001532351 327.892556972077
"23.04167" 123.472210571951 14.6041648353129 232.340256308588 -6.2520671478471 253.196488291748
"23.08333" 111.492987834349 2.62494209773601 220.361033570963 -18.2312898854193 241.217265554118
"23.12500" 107.967797484662 -0.900248251937384 216.835843221261 -21.75648023509 237.692075204414
"23.16667" 113.532888858984 4.6648431223844 222.400934595583 -16.1913888607682 243.257166578735
"23.20833" 90.7883831407553 -18.0796625958439 199.656428877354 -38.9358945789965 220.512660860507
"23.25000" 133.384115454138 24.5160697175386 242.252161190737 3.659837734386 263.10839317389
"23.29167" 96.7086196661264 -12.1594260704728 205.576665402726 -33.0156580536254 226.432897385878
"23.33333" 151.162990722519 42.2949449859199 260.031036459118 21.4387130027672 280.887268442271
"23.37500" 155.450246735602 46.5822009990026 264.318292472201 25.72596901585 285.174524455354
"23.41667" 101.861130920009 -7.00691481659059 210.729176656608 -27.8631467997432 231.58540863976
"23.45833" 150.151591689196 41.2835459525972 259.019637425796 20.4273139694446 279.875869408948
"23.50000" 103.701561007171 -5.16648472942778 212.569606743771 -26.0227167125804 233.425838726923
"23.54167" 139.980740207989 31.1126944713899 248.848785944588 10.2564624882373 269.705017927741
"23.58333" 145.61147182997 36.7434260933712 254.47951756657 15.8871941102185 275.335749549722
"23.62500" 139.299159839126 30.4311141025269 248.167205575725 9.57488211937428 269.023437558878
"23.66667" 198.171416304109 89.3033705675098 307.039462040708 68.4471385843571 327.895694023861
"23.70833" 215.046436049443 106.178390312844 323.914481786042 85.3221583296915 344.770713769195
"23.75000" 194.739873320173 85.8718275835742 303.607919056773 65.0155956004216 324.464151039925
"23.79167" 220.875100928158 112.007055191558 329.743146664757 91.1508232084058 350.599378647909
"23.83333" 201.398019636944 92.5299739003449 310.266065373543 71.6737419171923 331.122297356696
"x"
"1" "======"
"x"
"1" "house: 6"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"20.87500" 593.985435263333 184.619099208177 1003.35177131849 106.19535959668 1081.77551092999
"20.91667" 728.35899182751 221.440769099964 1235.27721455506 124.328673643851 1332.38931001117
"20.95833" 673.213513076039 138.163876063818 1208.26315008826 35.6625472622758 1310.7644788898
"21.00000" 622.576773854463 79.909262419356 1165.24428528957 -24.0514492075805 1269.20499691651
"21.04167" 366.693653029612 -177.958881646179 911.346187705403 -282.299871112398 1015.68717717162
"21.08333" 227.93118024741 -317.227893425252 773.090253920073 -421.665922337305 877.528282832126
"21.12500" 227.24571922817 -318.041246753091 772.53268520943 -422.503776441648 876.995214897987
"21.16667" 193.233193535513 -352.085896244239 738.552283315266 -456.554580001136 843.020967072163
"21.20833" 184.905964848433 -360.42117390498 730.233103601846 -464.89139963189 834.703329328756
"21.25000" 303.523599450134 -241.805553737278 848.852752637545 -346.276165376349 953.323364276616
"21.29167" 313.566073164575 -231.763583909132 858.895730238282 -336.234292079462 963.366438408611
"21.33333" 482.57155173504 -62.758231348416 1027.9013348185 -167.228963658873 1132.37206712895
"21.37500" 397.980938697638 -147.348875894184 943.310753289459 -251.819614240809 1047.78149163608
"21.41667" 250.022122442821 -295.307700027157 795.351944912799 -399.778439883028 899.82268476867
"21.45833" 295.362686461677 -249.967137978059 840.692510901412 -354.437878211283 945.163251134637
"21.50000" 266.898370803489 -278.431454128735 812.228195735712 -382.902194456306 916.698936063284
"21.54167" 264.382016492973 -280.947808562382 809.711841548328 -385.418548913542 914.182581899489
"21.58333" 296.801027717071 -248.528797369065 842.130852803207 -352.999537726122 946.601593160264
"21.62500" 290.075129616005 -255.254695477811 835.40495470982 -359.72543583634 939.875695068349
"21.66667" 392.887476092736 -152.442349002943 938.217301188414 -256.913089361828 1042.6880415473
"21.70833" 394.320628074473 -151.009197021458 939.650453170404 -255.479937380391 1044.12119352934
"21.75000" 570.951515964885 25.6216908697106 1116.28134106006 -78.8490494890782 1220.75208141885
"21.79167" 715.665669884022 170.335844792213 1260.99549497583 65.8651044340691 1365.46623533398
"21.83333" 894.014174370976 348.684349292297 1439.34399944966 244.213608936669 1543.81473980528
"21.87500" 930.639533302004 384.517832514947 1476.76123408906 279.895389762495 1581.38367684151
"21.91667" 916.375659283848 369.832052694343 1462.91926587335 265.12878397288 1567.62253459482
"21.95833" 812.469677799454 265.787787619259 1359.15156797965 161.058027427068 1463.88132817184
"22.00000" 720.744554540201 174.023940293867 1267.46516878654 69.2867615969963 1372.20234748341
"22.04167" 416.203557307557 -130.527237226544 962.934351841658 -235.266366196719 1067.67348081183
"22.08333" 260.598374207795 -286.135024058603 807.331772474194 -390.874651834874 912.071400250465
