----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
09-06 22:00:22| 40   2   3  55   0|5691M  146M   84k 1962M|  20M   32M
09-06 22:00:23| 68   2   7  22   0|5689M  137M   84k 1973M|  19M 5119B
09-06 22:00:24| 38   1   0  61   0|5691M  126M   84k 1981M|4984k   23M
09-06 22:00:25| 29   3   5  62   0|5693M  186M   84k 1920M|6608k   44M
09-06 22:00:26| 15   2   8  73   0|5692M  143M   84k 1964M|6320k   27M
09-06 22:00:27| 12   3   5  79   0|5690M  173M   84k 1936M|6780k   33M
09-06 22:00:28| 72   2  11  15   0|5688M  143M   84k 1968M|  12M   28M
09-06 22:00:29| 45   2   3  50   0|5688M  119M   84k 1991M|9458k   13M
09-06 22:00:30| 39   2  16  44   0|5691M  141M   84k 1968M|  12M  184k
09-06 22:00:31| 38   1  19  42   0|5691M  140M   84k 1968M|  15M   12M
09-06 22:00:32| 28   2  11  60   0|5689M  128M   84k 1982M|7041k   48M
09-06 22:00:33| 21   1   1  76   0|5689M  143M   84k 1966M|4736k 8193k
09-06 22:00:34| 35   2   2  61   0|5688M  128M   84k 1982M|7686k   42M
09-06 22:00:35| 56   2   2  39   0|5689M  124M   84k 1986M|8840k   33M
09-06 22:00:36| 91   2   1   7   0|5691M  142M   84k 1966M|  28M 8193B
09-06 22:00:37| 55   2   9  33   0|5691M  148M   84k 1960M|  24M    0 
09-06 22:00:38| 41   3   9  47   0|5694M  170M   84k 1934M|  18M   24M
09-06 22:00:39| 12   2   3  83   0|5695M  143M   84k 1961M|6678k   12M
09-06 22:00:40| 60   2  12  27   0|5692M  139M   84k 1968M|  15M   24M
09-06 22:00:41| 89   2   4   4   0|5688M  121M   84k 1989M|  19M   20M
09-06 22:00:42| 34   1  19  46   0|5692M  133M   84k 1974M|  13M   20M
09-06 22:00:43| 40   1  16  43   0|5690M  125M   84k 1984M|  15M    0 
09-06 22:00:44| 41   2   2  55   0|5690M  140M   84k 1969M|9601k   62M
09-06 22:00:45| 42   2   2  54   0|5690M  132M   84k 1977M|4224k   25M
09-06 22:00:46| 53   2   2  42   0|5689M  123M   84k 1987M|6129k   44M
09-06 22:00:47| 42   2   8  47   0|5690M  137M   84k 1972M|4477k   44M
09-06 22:00:48| 46   2   7  44   0|5692M  140M   84k 1967M|8990k   37M
09-06 22:00:49| 44   1  14  40   0|5691M  129M   84k 1979M|  18M    0 
09-06 22:00:50| 40   2  17  41   0|5691M  142M   84k 1965M|  16M   33k
09-06 22:00:51| 31   0  23  44   0|5690M  141M   84k 1968M|  15M   30k
09-06 22:00:52| 21   3  25  51   0|5692M  155M   84k 1952M|  13M  185k
09-06 22:00:53| 19   1  22  57   0|5691M  139M   84k 1969M|  11M  215k
09-06 22:00:54| 43   2  22  34   0|5690M  156M   84k 1953M|  13M   32M
09-06 22:00:55| 26   1  11  61   0|5690M  137M   84k 1972M|9087k 8775k
09-06 22:00:56| 24   1  15  60   0|5689M  138M   84k 1972M|  16M   38M
09-06 22:00:57| 87   1   4   7   0|5694M  141M   84k 1964M|  18M 2083k
09-06 22:00:58| 73   2   1  25   0|5688M  125M   84k 1985M|  16M   20M
09-06 22:00:59| 45   2   3  50   0|5688M  126M   84k 1984M|  14M   25M
09-06 22:01:00| 43   2   9  46   0|5690M  138M   84k 1971M|5248k   33M
09-06 22:01:01| 31   3   2  64   0|5689M  128M   84k 1982M|6054k   30M
09-06 22:01:02| 41   2   9  46   0|5691M  129M   84k 1979M|  15M   24M
09-06 22:01:03| 70   2   3  26   0|5690M  138M   84k 1970M|  19M   12M
09-06 22:01:04| 40   2  23  34   0|5693M  164M   84k 1941M|  19M   18M
09-06 22:01:05| 19   1  16  64   0|5691M  143M   84k 1964M|  16M 2212k
09-06 22:01:06| 62   2   8  28   0|5688M  113M   84k 1997M|9738k  197k
09-06 22:01:07| 35   3  12  50   0|5694M  171M   84k 1934M|4862k   40M
09-06 22:01:08| 26   4  11  59   0|5693M  159M   84k 1947M|8991k   41M
09-06 22:01:09| 16   2   8  74   0|5692M  147M   84k 1959M|8178k   42M
09-06 22:01:10| 30   2  11  57   0|5689M  136M   84k 1973M|7316k   39M
09-06 22:01:11| 24   1  17  56   0|5687M  120M   84k 1991M|8051k   17M
09-06 22:01:12| 27   1  17  55   0|5689M  144M   84k 1966M|  13M  565k
09-06 22:01:13| 62   1   6  30   0|5688M  127M   84k 1984M|  19M    0 
09-06 22:01:14| 94   2   1   5   0|5688M  141M   84k 1969M|  21M 8192B
09-06 22:01:15| 47   2   7  44   0|5688M  131M   84k 1980M|  17M    0 
09-06 22:01:16| 32   2  18  47   0|5691M  181M   84k 1926M|  13M   11M
09-06 22:01:17| 29   1  15  54   0|5690M  118M   84k 1991M|  12M   12M
09-06 22:01:18| 35   4  16  45   0|5691M  171M   84k 1937M|9275k   17M
09-06 22:01:19| 29   2  19  51   0|5693M  168M   84k 1937M|  12M   26M
09-06 22:01:20| 56   1   9  34   0|5688M  135M   84k 1976M|  15M   25M
09-06 22:01:21| 50   2   0  47   0|5689M  124M   84k 1985M|8826k 9985k
09-06 22:01:22| 61   1  10  28   0|5689M  124M   84k 1986M|  14M   28M
09-06 22:01:23| 49   2   6  41   0|5692M  143M   84k 1963M|3709k   20M
09-06 22:01:24| 31   2   1  67   0|5689M  136M   84k 1973M|4869k   14M
09-06 22:01:25| 61   2  11  26   0|5689M  126M   84k 1984M|  18M 1058k
09-06 22:01:26| 48   4  12  36   0|5690M  154M   84k 1954M|  11M   20M
09-06 22:01:27| 44   2  10  43   0|5688M  128M   84k 1983M|  18M   26M
09-06 22:01:28| 41   2   1  57   0|5689M  112M   84k 1998M|4739k   21M
09-06 22:01:29| 23   1  23  51   0|5690M  149M   84k 1959M|2173k   18M
09-06 22:01:30| 42   3   1  54   0|5689M  143M   84k 1966M|3840k   68M
09-06 22:01:31| 55   4  11  31   0|5689M  135M   84k 1975M|4869k   57M
09-06 22:01:32| 58   1   5  36   0|5690M  131M   84k 1978M|  16M 9177k
09-06 22:01:33| 47   2  14  36   0|5689M  142M   84k 1967M|  22M    0 
09-06 22:01:34| 31   1   7  60   0|5688M  119M   84k 1991M|  12M  162k
09-06 22:01:35| 45   3  13  39   0|5692M  166M   84k 1941M|  14M  199k
09-06 22:01:36| 57   2   4  38   0|5689M  136M   84k 1973M|  11M  163k
09-06 22:01:37| 49   1   3  47   0|5691M  138M   84k 1970M|8938k   20M
09-06 22:01:38| 62   4   7  27   0|5691M  164M   84k 1944M|  18M   32M
09-06 22:01:39| 51   2  12  34   0|5689M  142M   84k 1968M|  17M 8915k
09-06 22:01:40| 72   2   6  20   0|5689M  134M   84k 1976M|  16M   20M
09-06 22:01:41| 69   1   8  21   0|5690M  141M   84k 1968M|  17M   20M
09-06 22:01:42| 39   2   6  53   0|5690M  124M   84k 1985M|  14M   36M
09-06 22:01:43| 34   2   1  62   0|5690M  129M   84k 1979M|7800k   51M
09-06 22:01:44| 51   2   0  46   0|5691M  131M   84k 1977M|4857k   39M
09-06 22:01:45| 80   3   2  17   0|5689M  142M   84k 1967M|  19M   18M
09-06 22:01:46| 52   2  10  35   0|5689M  148M   84k 1961M|  21M 8193B
09-06 22:01:47| 21   1  15  61   0|5691M  142M   84k 1966M|  20M 4089B
09-06 22:01:48| 45   3   7  46   0|5692M  163M   84k 1944M|7184k   34M
09-06 22:01:49| 22   1   5  71   0|5690M  150M   84k 1959M|7549k   26M
09-06 22:01:50| 18   2  17  62   0|5689M  145M   84k 1964M|8457k 4120k
09-06 22:01:51| 19   2  13  66   0|5690M  133M   84k 1976M|7797k   16M
09-06 22:01:52| 35   1  20  43   0|5693M  144M   84k 1962M|  11M   14M
09-06 22:01:53| 56   2   4  38   0|5691M  137M   84k 1970M|9838k   57M
09-06 22:01:54| 51   3   2  45   0|5691M  127M   84k 1980M|4876k   54M
09-06 22:01:55| 61   3   3  33   0|5692M  125M   84k 1982M|  13M   12M
09-06 22:01:56| 95   3   1   3   0|5692M  144M   84k 1962M|  30M   32k
09-06 22:01:57| 47   1  15  35   0|5693M  142M   84k 1963M|  17M   12k
09-06 22:01:58| 47   2   3  48   0|5695M  163M   84k 1940M|  17M   20M
09-06 22:01:59| 44   2   6  48   0|5693M  141M   84k 1965M|  16M   20M
09-06 22:02:00| 41   1  15  43   0|5691M  115M   84k 1992M|  14M  247k
09-06 22:02:01| 38   2  15  44   0|5694M  171M   84k 1934M|8093k   27M
09-06 22:02:02| 15   1  10  73   0|5694M  161M   84k 1945M|6566k   33M
09-06 22:02:03| 21   1  14  63   0|5692M  143M   84k 1964M|  13M   25M
09-06 22:02:04| 40   1  15  44   0|5695M  125M   84k 1978M|9218k   15M
09-06 22:02:05| 39   3   9  48   0|5695M  169M   84k 1934M|  13M   29M
09-06 22:02:06| 32   2   9  57   0|5694M  156M   84k 1948M|8724k   39M
09-06 22:02:07| 45   1   1  52   0|5693M  131M   84k 1975M|4992k   44M
09-06 22:02:08| 22   1   1  74   0|5693M  122M   84k 1985M|5375k   32M
09-06 22:02:09| 59   2   2  37   0|5693M  142M   84k 1963M|  14M 9372k
09-06 22:02:10| 45   1  20  35   0|5693M  126M   84k 1980M|  19M    0 
09-06 22:02:11| 51   2   8  37   0|5693M  161M   84k 1944M|  22M    0 
09-06 22:02:12| 45   2  16  39   0|5691M  126M   84k 1982M|  21M    0 
09-06 22:02:13| 53   2  13  31   0|5692M  139M   84k 1968M|9344k   20M
09-06 22:02:14| 41   1  14  43   0|5692M  123M   84k 1984M|8045k   40M
09-06 22:02:15| 56   3  10  31   0|5694M  190M   84k 1914M|  14M   20M
09-06 22:02:16| 42   1  21  34   0|5691M  158M   84k 1949M|  21M    0 
09-06 22:02:17| 57   2   7  34   0|5693M  159M   84k 1946M|  12M   30M
09-06 22:02:18| 15   1  23  60   0|5693M  153M   84k 1952M|1533k 4089k
09-06 22:02:19| 38   2   4  55   0|5691M  133M   84k 1975M|  15M   28M
09-06 22:02:20| 35   2   7  56   0|5691M  121M   84k 1986M|7164k   47M
09-06 22:02:21| 22   3  19  56   0|5691M  143M   84k 1964M|3761k   12M
09-06 22:02:22| 52   1  13  34   0|5692M  130M   84k 1977M|  14M 7677k
09-06 22:02:23| 60   2  17  23   0|5693M  142M   84k 1964M|  16M   27M
09-06 22:02:24| 33   3   6  57   0|5693M  167M   84k 1939M|7363k   33M
09-06 22:02:25| 48   2  10  39   0|5693M  143M   84k 1962M|  16M  261k
09-06 22:02:26| 68   1  10  20   0|5692M  132M   84k 1974M|  12M   37M
09-06 22:02:27| 31   2   5  62   0|5691M  124M   84k 1983M|6766k   32M
09-06 22:02:28| 56   3   6  35   0|5690M  123M   84k 1985M|9238k   40M
09-06 22:02:29| 53   2   2  42   0|5690M  122M   84k 1986M|  10M   48M
09-06 22:02:30| 48   2  10  38   0|5692M  162M   84k 1945M|  18M   24k
09-06 22:02:31| 48   2  11  39   0|5690M  133M   84k 1975M|  18M 1024B
09-06 22:02:32| 57   1  10  32   0|5691M  128M   84k 1980M|  11M  211k
09-06 22:02:33| 68   3   6  22   0|5692M  154M   84k 1954M|  20M   20M
09-06 22:02:34| 69   2   6  22   0|5690M  129M   84k 1980M|  21M   40M
09-06 22:02:35| 62   3   8  26   0|5691M  163M   84k 1944M|8782k   55M
09-06 22:02:36| 46   1   7  45   0|5690M  131M   84k 1977M|  20M 5483k
09-06 22:02:37| 43   2   8  46   0|5691M  136M   84k 1972M|9728k   20M
09-06 22:02:38| 71   2   6  22   0|5691M  143M   84k 1965M|  12M   39M
09-06 22:02:39| 47   2   1  48   0|5691M  129M   84k 1979M|6389k   69M
09-06 22:02:40| 46   3   3  45   0|5692M  135M   84k 1972M|4988k   57M
09-06 22:02:41| 41   2   1  58   0|5691M  133M   84k 1974M|5888k   25M
09-06 22:02:42| 79   3   3  15   0|5692M  160M   84k 1946M|  30M    0 
09-06 22:02:43| 43   1  13  43   0|5690M  123M   84k 1986M|  22M    0 
09-06 22:02:44| 93   3   1   2   0|5692M  142M   84k 1964M|  21M 8192B
09-06 22:02:45| 48   1   0  50   0|5690M  119M   84k 1990M|9447k  270k
09-06 22:02:46| 33   3   3  61   0|5694M  156M   84k 1948M|6887k   23M
09-06 22:02:47| 16   2  15  66   0|5693M  150M   84k 1956M|5623k   18M
09-06 22:02:48| 25   1  22  51   0|5691M  131M   84k 1977M|  13M   15M
09-06 22:02:49| 58   2  11  30   0|5690M  125M   84k 1983M|  12M 5848k
09-06 22:02:50| 76   3   2  21   0|5691M  136M   84k 1972M|  14M   40M
09-06 22:02:51| 57   1  16  25   0|5691M  122M   84k 1986M|  20M   23M
09-06 22:02:52| 40   3  12  45   0|5690M  140M   84k 1969M|4220k   27M
09-06 22:02:53| 45   3   0  52   0|5690M  132M   84k 1977M|3587k   47M
09-06 22:02:54| 67   2   2  29   0|5690M  125M   84k 1983M|  15M   18M
09-06 22:02:55| 44   2   3  51   0|5690M  138M   84k 1971M|  12M  169k
09-06 22:02:56| 55   3  12  30   0|5691M  155M   84k 1953M|  17M   22k
09-06 22:02:57| 29   1  20  50   0|5689M  132M   84k 1978M|  15M    0 
09-06 22:02:58| 40   2   9  49   0|5691M  174M   84k 1933M|8036k   40M
09-06 22:02:59| 31   2  24  42   0|5691M  149M   84k 1958M|  15M   20M
09-06 22:03:00| 22   2  13  62   0|5692M  161M   84k 1945M|  10M   24M
09-06 22:03:01| 60   1   9  30   0|5689M  133M   84k 1977M|  11M   16M
09-06 22:03:02| 44   2  10  43   0|5693M  163M   84k 1943M|7628k   14M
09-06 22:03:03| 38   2  15  45   0|5691M  145M   84k 1962M|  11M   26M
09-06 22:03:04| 39   2  10  49   0|5689M  119M   84k 1990M|  16M  295k
09-06 22:03:05| 37   3   4  56   0|5690M  130M   84k 1978M|7811k   29M
09-06 22:03:06| 52   2  11  36   0|5690M  136M   84k 1972M|7054k   61M
09-06 22:03:07| 40   2   5  53   0|5690M  143M   84k 1965M|6640k   38M
09-06 22:03:08| 61   3   0  36   0|5691M  127M   84k 1981M|  13M   33M
09-06 22:03:09| 33   2   5  59   0|5690M  146M   84k 1962M|  15M    0 
09-06 22:03:10| 42   1   5  52   0|5689M  138M   84k 1971M|  20M 4101B
09-06 22:03:11| 55   1  12  32   0|5688M  126M   84k 1984M|  16M    0 
09-06 22:03:12| 53   2  17  29   0|5690M  143M   84k 1966M|  11M   20M
09-06 22:03:13| 24   1  18  56   0|5689M  120M   84k 1990M|  14M 6203k
09-06 22:03:14| 24   2  17  57   0|5693M  124M   84k 1982M|  10M   14M
09-06 22:03:15| 41   2  20  35   0|5695M  212M   84k 1892M|7238k   26M
09-06 22:03:16| 24   2  19  55   0|5695M  195M   84k 1909M|  10M   36M
09-06 22:03:17| 28   3  12  57   0|5695M  179M   84k 1924M|  12M   33M
09-06 22:03:18| 50   1   5  43   0|5695M  153M   84k 1951M|6136k   47M
09-06 22:03:19| 58   2   8  32   0|5694M  133M   84k 1972M|  11M   22M
09-06 22:03:20| 45   1   1  53   0|5694M  120M   84k 1985M|5876k  450k
09-06 22:03:21| 83   2   2  14   0|5692M  124M   84k 1983M|  24M  649k
09-06 22:03:22| 54   2  15  28   0|5695M  126M   84k 1978M|  20M   72k
09-06 22:03:23| 39   3  11  46   0|5694M  147M   84k 1958M|  13M   40M
09-06 22:03:24| 34   1   4  59   0|5692M  126M   84k 1981M|  12M   26M
09-06 22:03:25| 37   2   7  53   0|5693M  165M   84k 1940M|7254k   14M
09-06 22:03:26| 37   0   7  54   0|5691M  137M   84k 1971M|  15M   20M
09-06 22:03:27| 28   2  24  46   0|5690M  138M   84k 1971M|  14M 3602k
09-06 22:03:28| 38   2  20  42   0|5692M  142M   84k 1965M|7809k   53M
09-06 22:03:29| 40   2   9  49   0|5693M  176M   84k 1930M|6157k   50M
09-06 22:03:30| 26   2  16  56   0|5692M  165M   84k 1942M|7431k   26M
09-06 22:03:31| 42   3  17  37   0|5691M  168M   84k 1939M|  22M 1184k
09-06 22:03:32| 77   1   4  17   0|5689M  130M   84k 1980M|  15M   40M
09-06 22:03:33| 27   1   0  71   0|5689M  119M   84k 1991M|4853k   59k
09-06 22:03:34| 82   2   0  16   0|5691M  130M   84k 1979M|  22M   27M
09-06 22:03:35| 46   2   6  46   0|5691M  145M   84k 1963M|4744k   39M
09-06 22:03:36| 46   2   6  45   0|5691M  189M   84k 1919M|5414k   30M
09-06 22:03:37| 30   2   3  66   0|5691M  180M   84k 1929M|6151k   39M
09-06 22:03:38| 30   2   3  64   0|5691M  166M   84k 1942M|8322k   29M
09-06 22:03:39| 36   2  14  48   0|5691M  140M   84k 1967M|  19M  136k
09-06 22:03:40| 71   2   3  24   0|5688M  142M   84k 1969M|  16M    0 
09-06 22:03:41| 54   2   6  37   0|5689M  138M   84k 1971M|  13M  408k
09-06 22:03:42| 70   2  10  20   0|5687M  130M   84k 1982M|  17M 4095B
09-06 22:03:43| 48   1  13  37   0|5687M  122M   84k 1989M|  16M   18M
09-06 22:03:44| 34   4  21  42   0|5690M  158M   84k 1950M|7532k   18M
09-06 22:03:45| 30   2   4  64   0|5690M  153M   84k 1956M|4723k   15M
09-06 22:03:46| 57   3   7  33   0|5689M  124M   84k 1986M|  18M   27M
09-06 22:03:47| 73   2  12  12   0|5689M  130M   84k 1980M|  15M   22M
09-06 22:03:48| 68   2   6  23   0|5689M  129M   84k 1981M|  19M   31M
09-06 22:03:49| 33   3   9  55   0|5688M  161M   84k 1949M|5118k   37M
09-06 22:03:50| 41   2  12  43   0|5689M  148M   84k 1962M|8052k   42M
09-06 22:03:51| 40   2   7  50   0|5688M  136M   84k 1975M|8955k   60M
09-06 22:03:52| 43   3  10  44   0|5689M  125M   84k 1985M|6673k   30M
09-06 22:03:53| 69   1   4  24   0|5690M  126M   84k 1982M|  12M  322k
09-06 22:03:54| 63   3   7  28   0|5690M  158M   84k 1950M|  19M   24k
09-06 22:03:55| 34   1  18  45   0|5688M  125M   84k 1986M|  21M    0 
09-06 22:03:56| 33   1  17  49   0|5690M  136M   84k 1973M|  13M  309k
09-06 22:03:57| 47   2  14  36   0|5690M  152M   84k 1956M|  12M   20M
09-06 22:03:58| 26   2  14  59   0|5689M  145M   84k 1964M|  16M   95k
09-06 22:03:59| 16   2   1  80   0|5688M  142M   84k 1969M|3695k 7686k
09-06 22:04:00| 49   2   6  43   0|5690M  135M   84k 1974M|  15M   53M
09-06 22:04:01| 65   1  14  19   0|5692M  143M   84k 1963M|9900k 5120B
09-06 22:04:02| 40   1  12  46   0|5690M  139M   84k 1970M|  14M   14M
09-06 22:04:03| 26   2   9  62   0|5691M  172M   84k 1936M|8859k   35M
09-06 22:04:04| 24   1  12  62   0|5691M  161M   84k 1947M|6144k   36M
09-06 22:04:05| 29   1  16  53   0|5690M  140M   84k 1969M|  13M   14M
09-06 22:04:06| 24   1  10  64   0|5689M  120M   84k 1989M|  12M  436k
09-06 22:04:07| 59   3  15  23   0|5691M  169M   84k 1938M|  13M   20M
09-06 22:04:08| 42   1  18  39   0|5688M  135M   84k 1975M|  18M   36M
09-06 22:04:09| 11   1  17  69   0|5688M  134M   84k 1977M|1280k   10M
09-06 22:04:10| 31   1  11  56   0|5688M  122M   84k 1988M|6783k 8192k
09-06 22:04:11| 41   2   2  55   0|5689M  134M   84k 1976M|7168k   18M
09-06 22:04:12| 23   2   7  68   0|5689M  125M   84k 1985M|5385k   37M
09-06 22:04:13| 42   3  12  44   0|5690M  153M   84k 1956M|  10M   56M
09-06 22:04:14| 56   2   5  35   0|5689M  139M   84k 1971M|4861k   43M
09-06 22:04:15| 50   1  16  33   0|5688M  138M   84k 1972M|  18M    0 
09-06 22:04:16| 42   2   8  46   0|5690M  150M   84k 1959M|  18M 4093B
09-06 22:04:17| 33   1  20  46   0|5687M  122M   84k 1989M|  18M    0 
09-06 22:04:18| 28   3  15  53   0|5689M  169M   84k 1940M|  14M   20M
09-06 22:04:19| 63   1   7  29   0|5688M  133M   84k 1978M|  18M    0 
09-06 22:04:20| 43   1   0  55   0|5687M  112M   84k 1999M|6010k 3033k
09-06 22:04:21| 49   2  11  39   0|5688M  134M   84k 1976M|  13M   24M
09-06 22:04:22| 47   2  15  35   0|5688M  128M   84k 1982M|  12M   13M
09-06 22:04:23| 45   2  11  41   0|5689M  160M   84k 1949M|7907k   24M
09-06 22:04:24| 25   2   8  65   0|5690M  151M   84k 1958M|5229k   20M
09-06 22:04:25| 26   2   1  70   0|5689M  142M   84k 1967M|6662k   33M
09-06 22:04:26| 29   1   1  67   0|5688M  124M   84k 1987M|9098k   32M
09-06 22:04:27| 44   2   7  47   0|5688M  122M   84k 1988M|  16M   22k
09-06 22:04:28| 56   1   8  34   0|5689M  129M   84k 1981M|  14M 4096B
09-06 22:04:29| 46   1  23  30   0|5690M  129M   84k 1980M|  15M    0 
09-06 22:04:30| 28   2  10  59   0|5689M  139M   84k 1970M|7660k   40M
09-06 22:04:31| 42   1  13  44   0|5690M  136M   84k 1972M|  13M    0 
09-06 22:04:32| 38   2  20  38   0|5690M  170M   84k 1938M|  10M   15M
09-06 22:04:33| 41   2  21  37   0|5690M  108M   84k 2000M|  14M 8919k
09-06 22:04:34| 17   2  21  59   0|5691M  139M   84k 1968M|4976k   33M
09-06 22:04:35| 31   1  18  49   0|5689M  141M   84k 1968M|  14M 3770k
09-06 22:04:36| 56   2   7  35   0|5690M  139M   84k 1970M|  12M   29M
09-06 22:04:37| 31   1   6  61   0|5689M  124M   84k 1986M|5503k   28M
09-06 22:04:38| 24   3   2  71   0|5691M  169M   84k 1938M|5533k   35M
09-06 22:04:39| 42   1  10  46   0|5690M  159M   84k 1949M|  13M 5085k
09-06 22:04:40| 28   2   1  68   0|5689M  141M   84k 1969M|  15M 9050k
09-06 22:04:41| 19   1  15  64   0|5687M  129M   84k 1983M|  11M   31M
09-06 22:04:42| 64   2  12  23   0|5689M  139M   84k 1971M|  13M   56M
09-06 22:04:43| 50   2   9  39   0|5688M  126M   84k 1985M|6519k   41M
09-06 22:04:44| 31   2   8  59   0|5689M  122M   84k 1988M|3333k   23M
09-06 22:04:45| 58   4   0  38   0|5691M  134M   84k 1974M|5761k   71M
09-06 22:04:46| 77   1   5  16   0|5689M  128M   84k 1982M|  21M    0 
09-06 22:04:47| 46   2  14  37   0|5690M  155M   84k 1955M|  20M 8198B
09-06 22:04:48| 32   1  13  53   0|5688M  120M   84k 1991M|  23M   82k
09-06 22:04:49| 20   2  20  59   0|5688M  133M   84k 1977M|5641k  115k
09-06 22:04:50| 64   2  10  24   0|5684M  105M   84k 2009M|  16M 2296k
09-06 22:04:51| 40   3   2  56   0|5688M  158M   84k 1953M|6640k   38M
09-06 22:04:52| 41   1  16  41   0|5688M  124M   84k 1987M|  19M 6142B
09-06 22:04:53| 41   1   5  53   0|5687M  122M   84k 1990M|  15M  302k
09-06 22:04:54| 52   2  13  32   0|5689M  167M   84k 1942M|9620k   54M
09-06 22:04:55| 39   1  13  46   0|5687M  137M   84k 1975M|  17M 6148k
09-06 22:04:56| 27   1  19  53   0|5688M  123M   84k 1988M|  15M   80k
09-06 22:04:57| 30   2   3  66   0|5688M  129M   84k 1982M|7681k   45M
09-06 22:04:58| 43   1   6  50   0|5687M  130M   84k 1981M|8300k   51M
09-06 22:04:59| 51   3   0  45   0|5689M  142M   84k 1967M|5003k   40M
09-06 22:05:00| 55   2   5  38   0|5690M  147M   84k 1962M|  22M   20k
09-06 22:05:01| 26   1  16  56   0|5688M  119M   84k 1992M|  19M   56k
09-06 22:05:02| 37   1   1  60   0|5689M  130M   84k 1980M|9102k  190k
09-06 22:05:03| 61   2   3  35   0|5690M  168M   84k 1941M|9920k   36M
09-06 22:05:04| 29   2  18  50   0|5688M  146M   84k 1964M|  13M   10M
09-06 22:05:05| 22   2  21  56   0|5688M  130M   84k 1980M|  13M   14M
09-06 22:05:06| 28   1   5  65   0|5691M  132M   84k 1976M|8959k   18M
09-06 22:05:07| 50   1  15  34   0|5690M  132M   84k 1978M|7426k   16M
09-06 22:05:08| 32   3  19  47   0|5691M  183M   84k 1925M|  10M   27M
09-06 22:05:09| 25   1  18  55   0|5691M  161M   84k 1947M|  12M   26M
09-06 22:05:10| 26   1  11  62   0|5689M  150M   84k 1960M|7832k   33M
09-06 22:05:11| 26   1   8  65   0|5688M  127M   84k 1983M|  14M 7794k
09-06 22:05:12| 73   1   6  20   0|5689M  123M   84k 1987M|  15M  262k
09-06 22:05:13| 68   1   9  22   0|5690M  125M   84k 1984M|  14M    0 
09-06 22:05:14| 53   2   2  42   0|5689M  130M   84k 1980M|9363k   20M
09-06 22:05:15| 21   2   1  75   0|5690M  131M   84k 1978M|6089k   11M
09-06 22:05:16| 21   2  11  67   0|5689M  143M   84k 1967M|7555k   31M
09-06 22:05:17| 27   2  10  61   0|5688M  128M   84k 1983M|9730k   38M
09-06 22:05:18| 19   2   3  76   0|5688M  140M   84k 1971M|6656k   44M
09-06 22:05:19| 18   2  10  68   0|5689M  163M   84k 1946M|6552k   24M
09-06 22:05:20| 33   2  25  41   0|5689M  143M   84k 1966M|  11M   27M
09-06 22:05:21| 65   2   7  25   0|5687M  140M   84k 1972M|9932k 1054k
09-06 22:05:22| 82   2   1  15   0|5689M  124M   84k 1986M|  23M 6144B
09-06 22:05:23| 58   3   2  38   0|5691M  182M   84k 1926M|  11M   34M
09-06 22:05:24| 29   2  13  56   0|5690M  169M   84k 1941M|8835k   26M
09-06 22:05:25| 28   1  19  50   0|5688M  141M   84k 1970M|  17M   27M
09-06 22:05:26| 24   1  20  54   0|5688M  129M   84k 1983M|7937k   13M
09-06 22:05:27| 86   1   0  10   0|5688M  137M   84k 1974M|  18M  442k
09-06 22:05:28| 63   2   2  33   0|5689M  135M   84k 1975M|9469k   46M
09-06 22:05:29| 45   3   1  51   0|5689M  126M   84k 1984M|5187k   41M
09-06 22:05:30| 33   1   6  59   0|5688M  122M   84k 1989M|2190k 3400k
09-06 22:05:31| 16   1  21  61   0|5690M  122M   84k 1988M|1789k 5253k
09-06 22:05:32| 46   4  10  40   0|5689M  162M   84k 1948M|  10M   39M
09-06 22:05:33| 23   1  22  53   0|5689M  154M   84k 1956M|4341k 6304k
09-06 22:05:34| 22   1  23  53   0|5689M  136M   84k 1973M|9625k    0 
09-06 22:05:35| 30   2  23  44   0|5690M  174M   84k 1935M|  12M  147k
09-06 22:05:36| 66   1  16  16   0|5688M  144M   84k 1967M|  12M   11M
09-06 22:05:37| 45   3   7  45   0|5688M  145M   84k 1965M|  10M   13M
09-06 22:05:38| 47   3   5  45   0|5688M  121M   84k 1990M|  18M   37M
09-06 22:05:39| 35   1   8  56   0|5688M  126M   84k 1984M|5139k   20M
09-06 22:05:40| 67   2  11  20   0|5688M  135M   84k 1975M|  14M   20M
09-06 22:05:41| 55   3   3  39   0|5690M  161M   84k 1948M|  11M   38M
09-06 22:05:42| 39   1  20  39   0|5688M  129M   84k 1983M|  19M 2048B
09-06 22:05:43| 20   1   8  70   0|5688M  127M   84k 1983M|7946k 5051k
09-06 22:05:44| 39   3   5  53   0|5689M  123M   84k 1986M|7053k   59M
09-06 22:05:45| 44   1   3  52   0|5688M  130M   84k 1980M|5505k   27M
09-06 22:05:46| 28   1   2  69   0|5689M  127M   84k 1983M|7679k   43M
09-06 22:05:47| 51   2   4  44   0|5688M  121M   84k 1990M|5625k   65M
09-06 22:05:48| 72   1   2  24   0|5689M  134M   84k 1976M|  20M 4869k
09-06 22:05:49| 39   3  11  49   0|5692M  171M   84k 1935M|  16M 8193B
09-06 22:05:50| 21   1  29  48   0|5692M  145M   84k 1962M|  19M    0 
09-06 22:05:51| 45   1  11  42   0|5688M  116M   84k 1995M|  12M  239k
